path,location,category,tracked,size,sha256_if_reasonable,current_role,recommended_action,reason
code/07_shared_frontend/freeze08_interface_guard.py,server,source,False,9813,758674354cfbbc61f630b6200c0376c8db7ea8f755c47798f7031942913b464c,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/freeze09_audit.py,github,source,True,16523,b6ea253c92d52c27874f54f1392e611ad6e2d11f8c47658931b8703a487a38e0,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/freeze09_audit.py,windows,source,False,16523,b6ea253c92d52c27874f54f1392e611ad6e2d11f8c47658931b8703a487a38e0,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/freeze09_audit.py,server,source,False,16523,b6ea253c92d52c27874f54f1392e611ad6e2d11f8c47658931b8703a487a38e0,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/freeze09_repack_labels.py,github,source,True,5396,cb6ff3eb202ff3cee78aed62cc00d9d8532c2db589b3d172d1a94e855e03e001,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/freeze09_repack_labels.py,windows,source,False,5396,cb6ff3eb202ff3cee78aed62cc00d9d8532c2db589b3d172d1a94e855e03e001,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/freeze09_repack_labels.py,server,source,False,5396,cb6ff3eb202ff3cee78aed62cc00d9d8532c2db589b3d172d1a94e855e03e001,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/freeze10_identity_forensics.py,github,source,True,45544,60a1ac419976bbf0c40bf35bb215bba4433d1c4d86be20c9d61f67aee6af0a24,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/freeze10_identity_forensics.py,windows,source,False,45544,60a1ac419976bbf0c40bf35bb215bba4433d1c4d86be20c9d61f67aee6af0a24,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/freeze10_identity_forensics.py,server,source,False,45544,60a1ac419976bbf0c40bf35bb215bba4433d1c4d86be20c9d61f67aee6af0a24,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/freeze11_finalize_pm1_mask.py,github,source,True,15639,18a555d2212cc0a28939bc4615e3fa369e697df8b991737258ee79c713329b20,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/freeze11_finalize_pm1_mask.py,windows,source,False,15639,18a555d2212cc0a28939bc4615e3fa369e697df8b991737258ee79c713329b20,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/freeze11_finalize_pm1_mask.py,server,source,False,15639,18a555d2212cc0a28939bc4615e3fa369e697df8b991737258ee79c713329b20,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/freeze12_final_freeze_audit.py,github,source,True,29598,3c470a21372a2447ccc54acb3f74956aa76b772b2f1a3e0eef1a97daba771291,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/freeze12_final_freeze_audit.py,windows,source,False,29598,3c470a21372a2447ccc54acb3f74956aa76b772b2f1a3e0eef1a97daba771291,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/freeze12_final_freeze_audit.py,server,source,False,29598,3c470a21372a2447ccc54acb3f74956aa76b772b2f1a3e0eef1a97daba771291,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/isac_redesign_probe_01.py,github,source,True,49109,17f92063458120704fd6c203bcd7b6374c9ff21c92d38f0cb2bfb98fcd1d254e,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/isac_redesign_probe_01.py,windows,source,False,49109,17f92063458120704fd6c203bcd7b6374c9ff21c92d38f0cb2bfb98fcd1d254e,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/isac_redesign_probe_01.py,server,source,False,49109,17f92063458120704fd6c203bcd7b6374c9ff21c92d38f0cb2bfb98fcd1d254e,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/probe_contiguous_bursts.py,github,source,True,41602,4e3e75bbb37e481d106015a5d8b5ab43321f7a87ba83104cc836c66fc6553c82,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/probe_contiguous_bursts.py,windows,source,False,41602,4e3e75bbb37e481d106015a5d8b5ab43321f7a87ba83104cc836c66fc6553c82,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/probe_contiguous_bursts.py,server,source,False,41602,4e3e75bbb37e481d106015a5d8b5ab43321f7a87ba83104cc836c66fc6553c82,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/probe_sensing_resources.py,github,source,True,28921,8ef6391aaf35a8ef5f88a105ec50dfca30117eb2bc3375b68fdedf214b19b7b4,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/probe_sensing_resources.py,windows,source,False,28921,8ef6391aaf35a8ef5f88a105ec50dfca30117eb2bc3375b68fdedf214b19b7b4,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/probe_sensing_resources.py,server,source,False,28921,8ef6391aaf35a8ef5f88a105ec50dfca30117eb2bc3375b68fdedf214b19b7b4,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/rebuild06_cfar_calibration.py,github,source,True,9207,9726e501340b881fb36316c33937ffe5ece406fba4c82d2a0c6b5ed1c4d15a6d,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/rebuild06_cfar_calibration.py,windows,source,False,9207,9726e501340b881fb36316c33937ffe5ece406fba4c82d2a0c6b5ed1c4d15a6d,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/rebuild06_cfar_calibration.py,server,source,False,9207,9726e501340b881fb36316c33937ffe5ece406fba4c82d2a0c6b5ed1c4d15a6d,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/rebuild06_regression.py,github,source,True,9011,d63256c970feb84130626f4b058e26e1968eaab532fc896ddbf9706640f637b3,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/rebuild06_regression.py,windows,source,False,9011,d63256c970feb84130626f4b058e26e1968eaab532fc896ddbf9706640f637b3,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/rebuild06_regression.py,server,source,False,9011,d63256c970feb84130626f4b058e26e1968eaab532fc896ddbf9706640f637b3,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/rebuild06_stage_a.py,github,source,True,3049,fb6eb3e6cfa857e5b34194b074ed102b38d86341d9096ae60529dafe8d9e7175,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/rebuild06_stage_a.py,windows,source,False,3049,fb6eb3e6cfa857e5b34194b074ed102b38d86341d9096ae60529dafe8d9e7175,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/rebuild06_stage_a.py,server,source,False,3049,fb6eb3e6cfa857e5b34194b074ed102b38d86341d9096ae60529dafe8d9e7175,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/rebuild06_stage_a2_collision.py,github,source,True,9728,7ec08788e04f174e483b7e28f89879144e3d14cb8fa61a1d51ab88db1167fa8f,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/rebuild06_stage_a2_collision.py,windows,source,False,9728,7ec08788e04f174e483b7e28f89879144e3d14cb8fa61a1d51ab88db1167fa8f,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/rebuild06_stage_a2_collision.py,server,source,False,9728,7ec08788e04f174e483b7e28f89879144e3d14cb8fa61a1d51ab88db1167fa8f,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/rebuild06_tracker_calibration.py,github,source,True,8028,70c9c2f2f81d8bc3257ad251563003852ea2cb0bb40161ea45e57ae78dc3382a,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/rebuild06_tracker_calibration.py,windows,source,False,8028,70c9c2f2f81d8bc3257ad251563003852ea2cb0bb40161ea45e57ae78dc3382a,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/rebuild06_tracker_calibration.py,server,source,False,8028,70c9c2f2f81d8bc3257ad251563003852ea2cb0bb40161ea45e57ae78dc3382a,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/run_selfchecks.py,github,source,True,3260,211f608cc1fc11e5d11f4409dd5e59cea2f12715dd776325a5e4b2d336e217b6,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/run_selfchecks.py,windows,source,False,3260,211f608cc1fc11e5d11f4409dd5e59cea2f12715dd776325a5e4b2d336e217b6,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/run_selfchecks.py,server,source,False,3260,211f608cc1fc11e5d11f4409dd5e59cea2f12715dd776325a5e4b2d336e217b6,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/07_shared_frontend/snr_transition_probe_02.py,github,source,True,26324,9ef1fbb5ef4818f082fa45e12c90c9ba5fe7fb27bb1a1f827d4932a57cc4e21d,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/07_shared_frontend/snr_transition_probe_02.py,windows,source,False,26324,9ef1fbb5ef4818f082fa45e12c90c9ba5fe7fb27bb1a1f827d4932a57cc4e21d,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/07_shared_frontend/snr_transition_probe_02.py,server,source,False,26324,9ef1fbb5ef4818f082fa45e12c90c9ba5fe7fb27bb1a1f827d4932a57cc4e21d,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/deepmimo_generate_data/feature_vector.py,github,source,True,3340,7137f44e66409542260578490e1021a12daad3a4db36bdc54978d153bb975d81,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/deepmimo_generate_data/feature_vector.py,windows,source,False,3436,efdff38ad20c9073ba7efc9ca8f0d61505fc0e55bdf73118226eabdc35f06b90,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/deepmimo_generate_data/feature_vector.py,server,source,False,3436,efdff38ad20c9073ba7efc9ca8f0d61505fc0e55bdf73118226eabdc35f06b90,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/deepmimo_generate_data/gen_training_data.py,github,source,True,11689,e3b462965d4b5f1bf1c220a9290f488908028f3d8f048e56e0a0c1fe5c080727,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/deepmimo_generate_data/gen_training_data.py,windows,source,False,11689,e3b462965d4b5f1bf1c220a9290f488908028f3d8f048e56e0a0c1fe5c080727,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/deepmimo_generate_data/gen_training_data.py,server,source,False,11689,e3b462965d4b5f1bf1c220a9290f488908028f3d8f048e56e0a0c1fe5c080727,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/environment/remote_environment.txt,github,source,True,271,10e9473708d9eaadda8ab672617c5e485fde4152f7e76716d4d16d85b9f39e62,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/environment/remote_environment.txt,windows,source,False,271,10e9473708d9eaadda8ab672617c5e485fde4152f7e76716d4d16d85b9f39e62,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/environment/remote_environment.txt,server,source,False,271,10e9473708d9eaadda8ab672617c5e485fde4152f7e76716d4d16d85b9f39e62,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/environment/requirements_main_freeze.txt,github,source,True,2276,4c4e3db4c4e9601670a8531ee0e89eaf440d3bd25fd588229b26e6d9e2173913,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/environment/requirements_main_freeze.txt,windows,source,False,2276,4c4e3db4c4e9601670a8531ee0e89eaf440d3bd25fd588229b26e6d9e2173913,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/environment/requirements_main_freeze.txt,server,source,False,2276,4c4e3db4c4e9601670a8531ee0e89eaf440d3bd25fd588229b26e6d9e2173913,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/environment/requirements_pennylane_freeze.txt,github,source,True,3777,e20a2e6ddcf19a665bbc638d461bebdc906a74f31165dabf4d149e10f28672ce,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/environment/requirements_pennylane_freeze.txt,windows,source,False,3777,e20a2e6ddcf19a665bbc638d461bebdc906a74f31165dabf4d149e10f28672ce,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/environment/requirements_pennylane_freeze.txt,server,source,False,3777,e20a2e6ddcf19a665bbc638d461bebdc906a74f31165dabf4d149e10f28672ce,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/figure_tools/check_figure.py,github,source,True,9709,861191858ff47c5af5247f08d0759b14956a2a7e7d8eafcc6b414d37b9d70f06,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/figure_tools/check_figure.py,windows,source,False,9709,861191858ff47c5af5247f08d0759b14956a2a7e7d8eafcc6b414d37b9d70f06,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/figure_tools/check_figure.py,server,source,False,9709,861191858ff47c5af5247f08d0759b14956a2a7e7d8eafcc6b414d37b9d70f06,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/figure_tools/export_figure.py,github,source,True,6450,40ce3bcd31dfc4b33e38a1cb180c75dc730ee6fa046f04934c79f285c6f890c1,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/figure_tools/export_figure.py,windows,source,False,6450,40ce3bcd31dfc4b33e38a1cb180c75dc730ee6fa046f04934c79f285c6f890c1,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/figure_tools/export_figure.py,server,source,False,6450,40ce3bcd31dfc4b33e38a1cb180c75dc730ee6fa046f04934c79f285c6f890c1,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/figure_tools/fonts/plot_second_point_results.py,github,source,True,11090,64822e514c8c4e939cca40014e67f1c59316296954e0e5d50d72278b6e106349,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/figure_tools/fonts/plot_second_point_results.py,windows,source,False,11090,64822e514c8c4e939cca40014e67f1c59316296954e0e5d50d72278b6e106349,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/figure_tools/fonts/plot_second_point_results.py,server,source,False,11090,64822e514c8c4e939cca40014e67f1c59316296954e0e5d50d72278b6e106349,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/figure_tools/fonts/times.ttf,windows,source,False,1190736,931c5de5c70401d9324d5014c123802b4fb753000360ceb2f56c589403cd58c5,source at the windows side,SYNC_TO_GITHUB,untracked important file with no Git copy
code/figure_tools/fonts/times.ttf,server,source,False,1190736,931c5de5c70401d9324d5014c123802b4fb753000360ceb2f56c589403cd58c5,source at the server side,REVIEW,server-only file with no Git copy
code/figure_tools/fonts/timesbd.ttf,windows,source,False,1170096,54fbe2c70af7c85a97bed0573227e3ccc4b2486012e3ca2a40c6bc77065846f5,source at the windows side,SYNC_TO_GITHUB,untracked important file with no Git copy
code/figure_tools/fonts/timesbd.ttf,server,source,False,1170096,54fbe2c70af7c85a97bed0573227e3ccc4b2486012e3ca2a40c6bc77065846f5,source at the server side,REVIEW,server-only file with no Git copy
code/figure_tools/fonts/timesbi.ttf,windows,source,False,904204,3a29d114cb5229e8dbda5bef6c69be4a210a13b7277de4d66e9fc86963226f6c,source at the windows side,SYNC_TO_GITHUB,untracked important file with no Git copy
code/figure_tools/fonts/timesbi.ttf,server,source,False,904204,3a29d114cb5229e8dbda5bef6c69be4a210a13b7277de4d66e9fc86963226f6c,source at the server side,REVIEW,server-only file with no Git copy
code/figure_tools/fonts/timesi.ttf,windows,source,False,962864,e7f7a88b65188328aea58670f955022e23c712f55679524729da1e4e03c49d88,source at the windows side,SYNC_TO_GITHUB,untracked important file with no Git copy
code/figure_tools/fonts/timesi.ttf,server,source,False,962864,e7f7a88b65188328aea58670f955022e23c712f55679524729da1e4e03c49d88,source at the server side,REVIEW,server-only file with no Git copy
code/figure_tools/layout_tools.py,github,source,True,9351,68e1d25774148fe78f5d87035d651f5e3707382502505cb11f62f9ec7ae88e49,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/figure_tools/layout_tools.py,windows,source,False,9351,68e1d25774148fe78f5d87035d651f5e3707382502505cb11f62f9ec7ae88e49,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/figure_tools/layout_tools.py,server,source,False,9351,68e1d25774148fe78f5d87035d651f5e3707382502505cb11f62f9ec7ae88e49,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/figure_tools/plot_second_point_results.py,github,source,True,10690,1b2fc7fff0dc7a61a8451ad08b034bf5c983dc64b197d086fe8ba7ebb4b4f614,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/figure_tools/plot_second_point_results.py,windows,source,False,10690,1b2fc7fff0dc7a61a8451ad08b034bf5c983dc64b197d086fe8ba7ebb4b4f614,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/figure_tools/plot_second_point_results.py,server,source,False,10690,1b2fc7fff0dc7a61a8451ad08b034bf5c983dc64b197d086fe8ba7ebb4b4f614,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/figure_tools/prepare_second_point_figure_data.py,github,source,True,2629,6edec4fd1036650714df62913056a968342f666caaeee1dbf527f36a0ea944a6,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/figure_tools/prepare_second_point_figure_data.py,windows,source,False,2629,6edec4fd1036650714df62913056a968342f666caaeee1dbf527f36a0ea944a6,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/figure_tools/prepare_second_point_figure_data.py,server,source,False,2629,6edec4fd1036650714df62913056a968342f666caaeee1dbf527f36a0ea944a6,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/figure_tools/profile_data.py,github,source,True,17764,d8a2a72c2607c390f2d3ed1508209d515ad4fbf833fa1602ab9da519b3596ec4,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/figure_tools/profile_data.py,windows,source,False,17764,d8a2a72c2607c390f2d3ed1508209d515ad4fbf833fa1602ab9da519b3596ec4,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/figure_tools/profile_data.py,server,source,False,17764,d8a2a72c2607c390f2d3ed1508209d515ad4fbf833fa1602ab9da519b3596ec4,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/figure_tools/setup_style.py,github,source,True,11794,d58ef81684577bb605a92733dd2ca48ade03b4f819b3d255fd62f319be7fea82,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/figure_tools/setup_style.py,windows,source,False,11794,d58ef81684577bb605a92733dd2ca48ade03b4f819b3d255fd62f319be7fea82,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/figure_tools/setup_style.py,server,source,False,11794,d58ef81684577bb605a92733dd2ca48ade03b4f819b3d255fd62f319be7fea82,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/figure_tools/visual_qa.py,github,source,True,12677,67675709e523c76e2748d50749de7bc6332f07df865379b26d024321fb40120f,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/figure_tools/visual_qa.py,windows,source,False,12677,67675709e523c76e2748d50749de7bc6332f07df865379b26d024321fb40120f,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/figure_tools/visual_qa.py,server,source,False,12677,67675709e523c76e2748d50749de7bc6332f07df865379b26d024321fb40120f,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/detector.json,github,config,True,1585,1bb459dd1cb6c35b53357800ae29ff302c7bb2fb24fb126953907bdd96326723,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/detector.json,windows,config,False,1585,1bb459dd1cb6c35b53357800ae29ff302c7bb2fb24fb126953907bdd96326723,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/detector.json,server,config,False,1585,1bb459dd1cb6c35b53357800ae29ff302c7bb2fb24fb126953907bdd96326723,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/f01a.json,github,config,True,1099,8a7dcff6381593e33ca0bb4aeb2ed87db315ded0d6c54aff09ff3d33ae0ff3c9,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/f01a.json,windows,config,False,1099,8a7dcff6381593e33ca0bb4aeb2ed87db315ded0d6c54aff09ff3d33ae0ff3c9,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/f01a.json,server,config,False,1099,8a7dcff6381593e33ca0bb4aeb2ed87db315ded0d6c54aff09ff3d33ae0ff3c9,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/f01b.json,github,config,True,1328,4b1c0aafb86ce8af2ffd3d53d6691e6ea2af4586471febdf5cacd6ca8c4cdfab,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/f01b.json,windows,config,False,1328,4b1c0aafb86ce8af2ffd3d53d6691e6ea2af4586471febdf5cacd6ca8c4cdfab,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/f01b.json,server,config,False,1328,4b1c0aafb86ce8af2ffd3d53d6691e6ea2af4586471febdf5cacd6ca8c4cdfab,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/frontend_config.json,github,config,True,6625,0726ec086c0d71099cb0230abf530f7e0136b029230b6f755868b8404490c355,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/frontend_config.json,windows,config,False,6625,0726ec086c0d71099cb0230abf530f7e0136b029230b6f755868b8404490c355,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/frontend_config.json,server,config,False,6625,0726ec086c0d71099cb0230abf530f7e0136b029230b6f755868b8404490c355,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/frontend_config.yaml,github,config,True,4384,2947dcd8d9f6b2935fb32635799cfa73881b087829a4981a758466e40aca8eca,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/frontend_config.yaml,windows,config,False,4384,2947dcd8d9f6b2935fb32635799cfa73881b087829a4981a758466e40aca8eca,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/frontend_config.yaml,server,config,False,4384,2947dcd8d9f6b2935fb32635799cfa73881b087829a4981a758466e40aca8eca,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/prediction.json,github,config,True,1158,88fedfc2fd258a6da1e1fa804aff4e495018d82edb2418e2b4de470266fa64ca,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/prediction.json,windows,config,False,1158,88fedfc2fd258a6da1e1fa804aff4e495018d82edb2418e2b4de470266fa64ca,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/prediction.json,server,config,False,1158,88fedfc2fd258a6da1e1fa804aff4e495018d82edb2418e2b4de470266fa64ca,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/qgat_extend100.json,github,config,True,1765,56532f7e2d691320009aa2f0eb55487f47711ca19b5d35633303f2a66679b457,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/qgat_extend100.json,windows,config,False,1765,56532f7e2d691320009aa2f0eb55487f47711ca19b5d35633303f2a66679b457,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/qgat_extend100.json,server,config,False,1765,56532f7e2d691320009aa2f0eb55487f47711ca19b5d35633303f2a66679b457,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/qgat_factorial.json,github,config,True,1148,a8b9d5738f1f5576e65b2d7d0c735aba405fd6772afb88df16ce7f1f2e9f2192,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/qgat_factorial.json,windows,config,False,1148,a8b9d5738f1f5576e65b2d7d0c735aba405fd6772afb88df16ce7f1f2e9f2192,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/qgat_factorial.json,server,config,False,1148,a8b9d5738f1f5576e65b2d7d0c735aba405fd6772afb88df16ce7f1f2e9f2192,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/qgat_factorial_full.json,github,config,True,867,5337cd938ccc8d1e6615316b5826e0f023d77e0ae64546c34d0b97dad8e4181f,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/qgat_factorial_full.json,windows,config,False,868,b67c3f0681edf32c2cd6927ed04d9bafbcb1ffced7463d45a923ba1f8c695b15,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/qgat_factorial_full.json,server,config,False,868,b67c3f0681edf32c2cd6927ed04d9bafbcb1ffced7463d45a923ba1f8c695b15,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/qgat_formal.json,github,config,True,683,069d25a938e67f7fb42238c7a718f277e0dc46fa568c0603ddb19ea3b7415b0d,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/qgat_formal.json,windows,config,False,684,c8200f9a8aa54fb5e3ad1f84d1838a61d318b2db784e989b0bb3556ae0ccfc33,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/qgat_formal.json,server,config,False,684,c8200f9a8aa54fb5e3ad1f84d1838a61d318b2db784e989b0bb3556ae0ccfc33,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/qgat_relation.json,github,config,True,921,644079c11b1f2b996a865bd9998539fa487bc3a46ccc74d1b96e83f8cc8946b9,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/qgat_relation.json,windows,config,False,921,644079c11b1f2b996a865bd9998539fa487bc3a46ccc74d1b96e83f8cc8946b9,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/qgat_relation.json,server,config,False,921,644079c11b1f2b996a865bd9998539fa487bc3a46ccc74d1b96e83f8cc8946b9,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/qgat_runtime_profile.json,github,config,True,2602,eabc4c91375550b2432f77f48d374628014978d699fcbf515ffbe6b1644e2c2c,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/qgat_runtime_profile.json,windows,config,False,2602,eabc4c91375550b2432f77f48d374628014978d699fcbf515ffbe6b1644e2c2c,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/qgat_runtime_profile.json,server,config,False,2602,eabc4c91375550b2432f77f48d374628014978d699fcbf515ffbe6b1644e2c2c,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/qgat_value.json,github,config,True,1458,7399cce1ea4367669aafd693b5adb684ac9729ca98b5424736b1cea0e4fa1830,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/qgat_value.json,windows,config,False,1458,7399cce1ea4367669aafd693b5adb684ac9729ca98b5424736b1cea0e4fa1830,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/qgat_value.json,server,config,False,1458,7399cce1ea4367669aafd693b5adb684ac9729ca98b5424736b1cea0e4fa1830,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/qgnn_bottleneck_diagnostic.json,github,config,True,1658,e9da27ba2b383fe172a51c0141415957ebe5113ab8997a4e5acd648b8552abb5,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/qgnn_bottleneck_diagnostic.json,windows,config,False,1658,e9da27ba2b383fe172a51c0141415957ebe5113ab8997a4e5acd648b8552abb5,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/qgnn_bottleneck_diagnostic.json,server,config,False,1658,e9da27ba2b383fe172a51c0141415957ebe5113ab8997a4e5acd648b8552abb5,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/qgnn_directed_context.json,github,config,True,1117,9702bc43cbaf781942be1762d9a354649db929058d3d9935f531636c6b5afbc5,config at the github side,KEEP,tracked at the Stage-2 development baseline
