split,episode,episode_id,density,snr,slot,window_index,origin_ms,origin_before_ms,gt_before,gt_after,masked_positions,masked_first_origin_ms,masked_last_origin_ms,masked_labelled_cells_nominal
train,154,s0_t1118936700200_a1164,high,10.0,2,27,1118936716600,1118936716100,1151,1140,3,1118936716100,1118936717100,3
train,154,s0_t1118936700200_a1164,high,10.0,2,28,1118936717100,1118936716600,1140,1151,3,1118936716600,1118936717600,3
train,154,s0_t1118936700200_a1164,high,10.0,2,29,1118936717600,1118936717100,1151,1140,3,1118936717100,1118936718100,3
train,154,s0_t1118936700200_a1164,high,15.0,3,11,1118936708600,1118936708100,1163,1161,3,1118936708100,1118936709100,3
train,154,s0_t1118936700200_a1164,high,15.0,2,20,1118936713100,1118936712600,1140,1151,3,1118936712600,1118936713600,3
train,154,s0_t1118936700200_a1164,high,15.0,2,27,1118936716600,1118936716100,1151,1140,3,1118936716100,1118936717100,3
train,154,s0_t1118936700200_a1164,high,15.0,2,28,1118936717100,1118936716600,1140,1151,3,1118936716600,1118936717600,3
train,154,s0_t1118936700200_a1164,high,15.0,2,29,1118936717600,1118936717100,1151,1140,3,1118936717100,1118936718100,3
train,154,s0_t1118936700200_a1164,high,20.0,3,11,1118936708600,1118936708100,1163,1161,3,1118936708100,1118936709100,3
train,154,s0_t1118936700200_a1164,high,20.0,2,20,1118936713100,1118936712600,1140,1151,3,1118936712600,1118936713600,3
train,154,s0_t1118936700200_a1164,high,20.0,2,27,1118936716600,1118936716100,1151,1140,3,1118936716100,1118936717100,3
train,154,s0_t1118936700200_a1164,high,20.0,2,28,1118936717100,1118936716600,1140,1151,3,1118936716600,1118936717600,3
train,154,s0_t1118936700200_a1164,high,20.0,2,29,1118936717600,1118936717100,1151,1140,3,1118936717100,1118936718100,3
train,155,s0_t1118936720200_a1142,high,-5.0,5,2,1118936724100,1118936723600,1143,1137,3,1118936723600,1118936724600,3
train,155,s0_t1118936720200_a1142,high,0.0,4,4,1118936725100,1118936724600,1157,1143,3,1118936724600,1118936725600,3
train,155,s0_t1118936720200_a1142,high,20.0,7,1,1118936723600,1118936723100,1143,1137,3,1118936723100,1118936724100,3
train,155,s0_t1118936720200_a1142,high,20.0,7,2,1118936724100,1118936723600,1137,1143,3,1118936723600,1118936724600,3
train,156,s0_t1118936720200_a1160,high,-5.0,0,2,1118936724100,1118936723600,1158,1163,3,1118936723600,1118936724600,3
train,156,s0_t1118936720200_a1160,high,-5.0,0,3,1118936724600,1118936724100,1163,1158,3,1118936724100,1118936725100,3
train,156,s0_t1118936720200_a1160,high,-5.0,1,4,1118936725100,1118936724600,1163,1160,3,1118936724600,1118936725600,2
train,156,s0_t1118936720200_a1160,high,-5.0,0,5,1118936725600,1118936725100,1158,1163,3,1118936725100,1118936726100,3
train,156,s0_t1118936720200_a1160,high,-5.0,2,5,1118936725600,1118936725100,1164,1127,3,1118936725100,1118936726100,3
train,156,s0_t1118936720200_a1160,high,-5.0,4,5,1118936725600,1118936725100,1127,1164,3,1118936725100,1118936726100,3
train,156,s0_t1118936720200_a1160,high,-5.0,1,10,1118936728100,1118936727600,1161,1163,3,1118936727600,1118936728600,2
train,156,s0_t1118936720200_a1160,high,-5.0,4,10,1118936728100,1118936727600,1164,1182,3,1118936727600,1118936728600,3
train,156,s0_t1118936720200_a1160,high,-5.0,4,11,1118936728600,1118936728100,1182,1164,3,1118936728100,1118936729100,3
train,156,s0_t1118936720200_a1160,high,-5.0,5,11,1118936728600,1118936728100,1164,1127,3,1118936728100,1118936729100,2
train,156,s0_t1118936720200_a1160,high,-5.0,0,19,1118936732600,1118936732100,1115,1160,3,1118936732100,1118936733100,3
train,156,s0_t1118936720200_a1160,high,-5.0,5,19,1118936732600,1118936732100,1160,1182,3,1118936732100,1118936733100,2
train,156,s0_t1118936720200_a1160,high,-5.0,2,20,1118936733100,1118936732600,1164,1127,3,1118936732600,1118936733600,3
train,156,s0_t1118936720200_a1160,high,-5.0,2,21,1118936733600,1118936733100,1127,1164,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,-5.0,3,22,1118936734100,1118936733600,1158,1163,3,1118936733600,1118936734600,3
train,156,s0_t1118936720200_a1160,high,-5.0,6,22,1118936734100,1118936733600,1163,1158,3,1118936733600,1118936734600,3
train,156,s0_t1118936720200_a1160,high,-5.0,3,25,1118936735600,1118936735100,1163,1161,3,1118936735100,1118936736100,3
train,156,s0_t1118936720200_a1160,high,-5.0,4,25,1118936735600,1118936735100,1161,1160,3,1118936735100,1118936736100,3
train,156,s0_t1118936720200_a1160,high,-5.0,6,25,1118936735600,1118936735100,1158,1163,3,1118936735100,1118936736100,3
train,156,s0_t1118936720200_a1160,high,-5.0,2,26,1118936736100,1118936735600,1164,1127,3,1118936735600,1118936736600,3
train,156,s0_t1118936720200_a1160,high,-5.0,4,26,1118936736100,1118936735600,1160,1163,3,1118936735600,1118936736600,2
train,156,s0_t1118936720200_a1160,high,-5.0,6,26,1118936736100,1118936735600,1163,1158,3,1118936735600,1118936736600,3
train,156,s0_t1118936720200_a1160,high,-5.0,2,27,1118936736600,1118936736100,1127,1164,3,1118936736100,1118936737100,3
train,156,s0_t1118936720200_a1160,high,-5.0,2,28,1118936737100,1118936736600,1164,1127,3,1118936736600,1118936737600,3
train,156,s0_t1118936720200_a1160,high,-5.0,1,29,1118936737600,1118936737100,1164,1182,3,1118936737100,1118936738100,2
train,156,s0_t1118936720200_a1160,high,-5.0,2,29,1118936737600,1118936737100,1127,1164,3,1118936737100,1118936738100,3
train,156,s0_t1118936720200_a1160,high,-5.0,4,30,1118936738100,1118936737600,1115,1163,2,1118936737600,1118936738100,2
train,156,s0_t1118936720200_a1160,high,0.0,0,2,1118936724100,1118936723600,1158,1163,3,1118936723600,1118936724600,3
train,156,s0_t1118936720200_a1160,high,0.0,0,3,1118936724600,1118936724100,1163,1158,3,1118936724100,1118936725100,3
train,156,s0_t1118936720200_a1160,high,0.0,1,4,1118936725100,1118936724600,1163,1160,3,1118936724600,1118936725600,2
train,156,s0_t1118936720200_a1160,high,0.0,0,5,1118936725600,1118936725100,1158,1163,3,1118936725100,1118936726100,3
train,156,s0_t1118936720200_a1160,high,0.0,2,5,1118936725600,1118936725100,1164,1127,3,1118936725100,1118936726100,3
train,156,s0_t1118936720200_a1160,high,0.0,4,5,1118936725600,1118936725100,1127,1164,3,1118936725100,1118936726100,3
train,156,s0_t1118936720200_a1160,high,0.0,1,10,1118936728100,1118936727600,1161,1163,3,1118936727600,1118936728600,2
train,156,s0_t1118936720200_a1160,high,0.0,4,10,1118936728100,1118936727600,1164,1182,3,1118936727600,1118936728600,3
train,156,s0_t1118936720200_a1160,high,0.0,4,11,1118936728600,1118936728100,1182,1164,3,1118936728100,1118936729100,3
train,156,s0_t1118936720200_a1160,high,0.0,5,11,1118936728600,1118936728100,1164,1127,3,1118936728100,1118936729100,2
train,156,s0_t1118936720200_a1160,high,0.0,4,18,1118936732100,1118936731600,1164,1127,3,1118936731600,1118936732600,3
train,156,s0_t1118936720200_a1160,high,0.0,1,19,1118936732600,1118936732100,1164,1182,3,1118936732100,1118936733100,2
train,156,s0_t1118936720200_a1160,high,0.0,2,20,1118936733100,1118936732600,1160,1127,3,1118936732600,1118936733600,2
train,156,s0_t1118936720200_a1160,high,0.0,4,20,1118936733100,1118936732600,1127,1164,3,1118936732600,1118936733600,3
train,156,s0_t1118936720200_a1160,high,0.0,4,21,1118936733600,1118936733100,1164,1127,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,0.0,7,21,1118936733600,1118936733100,1115,1160,3,1118936733100,1118936734100,2
train,156,s0_t1118936720200_a1160,high,0.0,0,22,1118936734100,1118936733600,1164,1182,3,1118936733600,1118936734600,2
train,156,s0_t1118936720200_a1160,high,0.0,4,22,1118936734100,1118936733600,1127,1164,3,1118936733600,1118936734600,3
train,156,s0_t1118936720200_a1160,high,0.0,5,22,1118936734100,1118936733600,1182,1160,3,1118936733600,1118936734600,3
train,156,s0_t1118936720200_a1160,high,0.0,4,24,1118936735100,1118936734600,1164,1127,3,1118936734600,1118936735600,3
train,156,s0_t1118936720200_a1160,high,0.0,6,24,1118936735100,1118936734600,1163,1158,3,1118936734600,1118936735600,3
train,156,s0_t1118936720200_a1160,high,0.0,0,26,1118936736100,1118936735600,1164,1182,3,1118936735600,1118936736600,2
train,156,s0_t1118936720200_a1160,high,0.0,4,26,1118936736100,1118936735600,1127,1164,3,1118936735600,1118936736600,3
train,156,s0_t1118936720200_a1160,high,0.0,1,28,1118936737100,1118936736600,1161,1182,3,1118936736600,1118936737600,2
train,156,s0_t1118936720200_a1160,high,5.0,0,2,1118936724100,1118936723600,1158,1163,3,1118936723600,1118936724600,3
train,156,s0_t1118936720200_a1160,high,5.0,0,3,1118936724600,1118936724100,1163,1158,3,1118936724100,1118936725100,3
train,156,s0_t1118936720200_a1160,high,5.0,1,4,1118936725100,1118936724600,1163,1160,3,1118936724600,1118936725600,2
train,156,s0_t1118936720200_a1160,high,5.0,3,4,1118936725100,1118936724600,1160,1163,3,1118936724600,1118936725600,2
train,156,s0_t1118936720200_a1160,high,5.0,0,5,1118936725600,1118936725100,1158,1163,3,1118936725100,1118936726100,3
train,156,s0_t1118936720200_a1160,high,5.0,2,6,1118936726100,1118936725600,1164,1127,3,1118936725600,1118936726600,3
train,156,s0_t1118936720200_a1160,high,5.0,4,6,1118936726100,1118936725600,1127,1164,3,1118936725600,1118936726600,3
train,156,s0_t1118936720200_a1160,high,5.0,1,10,1118936728100,1118936727600,1161,1163,3,1118936727600,1118936728600,2
train,156,s0_t1118936720200_a1160,high,5.0,4,10,1118936728100,1118936727600,1164,1182,3,1118936727600,1118936728600,3
train,156,s0_t1118936720200_a1160,high,5.0,3,11,1118936728600,1118936728100,1164,1127,3,1118936728100,1118936729100,2
train,156,s0_t1118936720200_a1160,high,5.0,4,11,1118936728600,1118936728100,1182,1164,3,1118936728100,1118936729100,3
train,156,s0_t1118936720200_a1160,high,5.0,4,18,1118936732100,1118936731600,1164,1127,3,1118936731600,1118936732600,3
train,156,s0_t1118936720200_a1160,high,5.0,1,19,1118936732600,1118936732100,1164,1182,3,1118936732100,1118936733100,2
train,156,s0_t1118936720200_a1160,high,5.0,2,20,1118936733100,1118936732600,1160,1127,3,1118936732600,1118936733600,2
train,156,s0_t1118936720200_a1160,high,5.0,4,20,1118936733100,1118936732600,1127,1164,3,1118936732600,1118936733600,3
train,156,s0_t1118936720200_a1160,high,5.0,4,21,1118936733600,1118936733100,1164,1127,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,5.0,5,21,1118936733600,1118936733100,1158,1163,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,5.0,6,21,1118936733600,1118936733100,1163,1158,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,5.0,7,21,1118936733600,1118936733100,1115,1160,3,1118936733100,1118936734100,2
train,156,s0_t1118936720200_a1160,high,5.0,0,22,1118936734100,1118936733600,1164,1182,3,1118936733600,1118936734600,2
train,156,s0_t1118936720200_a1160,high,5.0,3,22,1118936734100,1118936733600,1182,1160,3,1118936733600,1118936734600,3
train,156,s0_t1118936720200_a1160,high,5.0,4,22,1118936734100,1118936733600,1127,1164,3,1118936733600,1118936734600,3
train,156,s0_t1118936720200_a1160,high,5.0,4,24,1118936735100,1118936734600,1164,1127,3,1118936734600,1118936735600,3
train,156,s0_t1118936720200_a1160,high,5.0,0,26,1118936736100,1118936735600,1164,1182,3,1118936735600,1118936736600,2
train,156,s0_t1118936720200_a1160,high,5.0,4,26,1118936736100,1118936735600,1127,1164,3,1118936735600,1118936736600,3
train,156,s0_t1118936720200_a1160,high,5.0,1,28,1118936737100,1118936736600,1161,1182,3,1118936736600,1118936737600,2
train,156,s0_t1118936720200_a1160,high,10.0,0,2,1118936724100,1118936723600,1158,1163,3,1118936723600,1118936724600,3
train,156,s0_t1118936720200_a1160,high,10.0,0,3,1118936724600,1118936724100,1163,1158,3,1118936724100,1118936725100,3
train,156,s0_t1118936720200_a1160,high,10.0,1,4,1118936725100,1118936724600,1163,1160,3,1118936724600,1118936725600,2
train,156,s0_t1118936720200_a1160,high,10.0,3,4,1118936725100,1118936724600,1160,1163,3,1118936724600,1118936725600,2
train,156,s0_t1118936720200_a1160,high,10.0,0,5,1118936725600,1118936725100,1158,1163,3,1118936725100,1118936726100,3
train,156,s0_t1118936720200_a1160,high,10.0,2,6,1118936726100,1118936725600,1164,1127,3,1118936725600,1118936726600,3
train,156,s0_t1118936720200_a1160,high,10.0,4,6,1118936726100,1118936725600,1127,1164,3,1118936725600,1118936726600,3
train,156,s0_t1118936720200_a1160,high,10.0,1,10,1118936728100,1118936727600,1161,1163,3,1118936727600,1118936728600,2
train,156,s0_t1118936720200_a1160,high,10.0,4,10,1118936728100,1118936727600,1164,1182,3,1118936727600,1118936728600,3
train,156,s0_t1118936720200_a1160,high,10.0,3,11,1118936728600,1118936728100,1164,1127,3,1118936728100,1118936729100,2
train,156,s0_t1118936720200_a1160,high,10.0,4,11,1118936728600,1118936728100,1182,1164,3,1118936728100,1118936729100,3
train,156,s0_t1118936720200_a1160,high,10.0,4,18,1118936732100,1118936731600,1164,1127,3,1118936731600,1118936732600,3
train,156,s0_t1118936720200_a1160,high,10.0,1,19,1118936732600,1118936732100,1164,1182,3,1118936732100,1118936733100,2
train,156,s0_t1118936720200_a1160,high,10.0,2,20,1118936733100,1118936732600,1160,1127,3,1118936732600,1118936733600,2
train,156,s0_t1118936720200_a1160,high,10.0,4,20,1118936733100,1118936732600,1127,1164,3,1118936732600,1118936733600,3
train,156,s0_t1118936720200_a1160,high,10.0,4,21,1118936733600,1118936733100,1164,1127,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,10.0,5,21,1118936733600,1118936733100,1158,1163,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,10.0,6,21,1118936733600,1118936733100,1163,1158,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,10.0,7,21,1118936733600,1118936733100,1115,1160,3,1118936733100,1118936734100,2
train,156,s0_t1118936720200_a1160,high,10.0,0,22,1118936734100,1118936733600,1164,1182,3,1118936733600,1118936734600,2
train,156,s0_t1118936720200_a1160,high,10.0,3,22,1118936734100,1118936733600,1182,1160,3,1118936733600,1118936734600,3
train,156,s0_t1118936720200_a1160,high,10.0,4,22,1118936734100,1118936733600,1127,1164,3,1118936733600,1118936734600,3
train,156,s0_t1118936720200_a1160,high,10.0,4,24,1118936735100,1118936734600,1164,1127,3,1118936734600,1118936735600,3
train,156,s0_t1118936720200_a1160,high,10.0,1,25,1118936735600,1118936735100,1182,1161,3,1118936735100,1118936736100,2
train,156,s0_t1118936720200_a1160,high,10.0,0,26,1118936736100,1118936735600,1164,1182,3,1118936735600,1118936736600,2
train,156,s0_t1118936720200_a1160,high,10.0,4,26,1118936736100,1118936735600,1127,1164,3,1118936735600,1118936736600,3
train,156,s0_t1118936720200_a1160,high,10.0,2,28,1118936737100,1118936736600,1161,1182,3,1118936736600,1118936737600,2
train,156,s0_t1118936720200_a1160,high,15.0,0,2,1118936724100,1118936723600,1158,1163,3,1118936723600,1118936724600,3
train,156,s0_t1118936720200_a1160,high,15.0,0,3,1118936724600,1118936724100,1163,1158,3,1118936724100,1118936725100,3
train,156,s0_t1118936720200_a1160,high,15.0,1,4,1118936725100,1118936724600,1163,1160,3,1118936724600,1118936725600,2
train,156,s0_t1118936720200_a1160,high,15.0,3,4,1118936725100,1118936724600,1160,1163,3,1118936724600,1118936725600,2
train,156,s0_t1118936720200_a1160,high,15.0,0,5,1118936725600,1118936725100,1158,1163,3,1118936725100,1118936726100,3
train,156,s0_t1118936720200_a1160,high,15.0,2,6,1118936726100,1118936725600,1164,1127,3,1118936725600,1118936726600,3
train,156,s0_t1118936720200_a1160,high,15.0,4,6,1118936726100,1118936725600,1127,1164,3,1118936725600,1118936726600,3
train,156,s0_t1118936720200_a1160,high,15.0,1,10,1118936728100,1118936727600,1161,1163,3,1118936727600,1118936728600,2
train,156,s0_t1118936720200_a1160,high,15.0,4,10,1118936728100,1118936727600,1164,1182,3,1118936727600,1118936728600,3
train,156,s0_t1118936720200_a1160,high,15.0,3,11,1118936728600,1118936728100,1164,1127,3,1118936728100,1118936729100,2
train,156,s0_t1118936720200_a1160,high,15.0,4,11,1118936728600,1118936728100,1182,1164,3,1118936728100,1118936729100,3
train,156,s0_t1118936720200_a1160,high,15.0,4,18,1118936732100,1118936731600,1164,1127,3,1118936731600,1118936732600,3
train,156,s0_t1118936720200_a1160,high,15.0,1,19,1118936732600,1118936732100,1164,1182,3,1118936732100,1118936733100,2
train,156,s0_t1118936720200_a1160,high,15.0,2,20,1118936733100,1118936732600,1160,1127,3,1118936732600,1118936733600,2
train,156,s0_t1118936720200_a1160,high,15.0,4,20,1118936733100,1118936732600,1127,1164,3,1118936732600,1118936733600,3
train,156,s0_t1118936720200_a1160,high,15.0,4,21,1118936733600,1118936733100,1164,1127,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,15.0,5,21,1118936733600,1118936733100,1158,1163,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,15.0,6,21,1118936733600,1118936733100,1163,1158,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,15.0,7,21,1118936733600,1118936733100,1115,1160,3,1118936733100,1118936734100,2
train,156,s0_t1118936720200_a1160,high,15.0,0,22,1118936734100,1118936733600,1164,1182,3,1118936733600,1118936734600,2
train,156,s0_t1118936720200_a1160,high,15.0,3,22,1118936734100,1118936733600,1182,1160,3,1118936733600,1118936734600,3
train,156,s0_t1118936720200_a1160,high,15.0,4,22,1118936734100,1118936733600,1127,1164,3,1118936733600,1118936734600,3
train,156,s0_t1118936720200_a1160,high,15.0,4,24,1118936735100,1118936734600,1164,1127,3,1118936734600,1118936735600,3
train,156,s0_t1118936720200_a1160,high,15.0,1,25,1118936735600,1118936735100,1182,1161,3,1118936735100,1118936736100,2
train,156,s0_t1118936720200_a1160,high,15.0,0,26,1118936736100,1118936735600,1164,1182,3,1118936735600,1118936736600,2
train,156,s0_t1118936720200_a1160,high,15.0,4,26,1118936736100,1118936735600,1127,1164,3,1118936735600,1118936736600,3
train,156,s0_t1118936720200_a1160,high,15.0,2,28,1118936737100,1118936736600,1161,1182,3,1118936736600,1118936737600,2
train,156,s0_t1118936720200_a1160,high,20.0,0,2,1118936724100,1118936723600,1158,1163,3,1118936723600,1118936724600,3
train,156,s0_t1118936720200_a1160,high,20.0,0,3,1118936724600,1118936724100,1163,1158,3,1118936724100,1118936725100,3
train,156,s0_t1118936720200_a1160,high,20.0,1,4,1118936725100,1118936724600,1163,1160,3,1118936724600,1118936725600,2
train,156,s0_t1118936720200_a1160,high,20.0,3,4,1118936725100,1118936724600,1160,1163,3,1118936724600,1118936725600,2
train,156,s0_t1118936720200_a1160,high,20.0,0,5,1118936725600,1118936725100,1158,1163,3,1118936725100,1118936726100,3
train,156,s0_t1118936720200_a1160,high,20.0,2,6,1118936726100,1118936725600,1164,1127,3,1118936725600,1118936726600,3
train,156,s0_t1118936720200_a1160,high,20.0,4,6,1118936726100,1118936725600,1127,1164,3,1118936725600,1118936726600,3
train,156,s0_t1118936720200_a1160,high,20.0,1,10,1118936728100,1118936727600,1161,1163,3,1118936727600,1118936728600,2
train,156,s0_t1118936720200_a1160,high,20.0,4,10,1118936728100,1118936727600,1164,1182,3,1118936727600,1118936728600,3
train,156,s0_t1118936720200_a1160,high,20.0,3,11,1118936728600,1118936728100,1164,1127,3,1118936728100,1118936729100,2
train,156,s0_t1118936720200_a1160,high,20.0,4,11,1118936728600,1118936728100,1182,1164,3,1118936728100,1118936729100,3
train,156,s0_t1118936720200_a1160,high,20.0,4,18,1118936732100,1118936731600,1164,1127,3,1118936731600,1118936732600,3
train,156,s0_t1118936720200_a1160,high,20.0,1,19,1118936732600,1118936732100,1164,1182,3,1118936732100,1118936733100,2
train,156,s0_t1118936720200_a1160,high,20.0,2,20,1118936733100,1118936732600,1160,1127,3,1118936732600,1118936733600,2
train,156,s0_t1118936720200_a1160,high,20.0,4,20,1118936733100,1118936732600,1127,1164,3,1118936732600,1118936733600,3
train,156,s0_t1118936720200_a1160,high,20.0,4,21,1118936733600,1118936733100,1164,1127,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,20.0,5,21,1118936733600,1118936733100,1158,1163,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,20.0,6,21,1118936733600,1118936733100,1163,1158,3,1118936733100,1118936734100,3
train,156,s0_t1118936720200_a1160,high,20.0,7,21,1118936733600,1118936733100,1115,1160,3,1118936733100,1118936734100,2
train,156,s0_t1118936720200_a1160,high,20.0,0,22,1118936734100,1118936733600,1164,1182,3,1118936733600,1118936734600,2
train,156,s0_t1118936720200_a1160,high,20.0,3,22,1118936734100,1118936733600,1182,1160,3,1118936733600,1118936734600,3
train,156,s0_t1118936720200_a1160,high,20.0,4,22,1118936734100,1118936733600,1127,1164,3,1118936733600,1118936734600,3
train,156,s0_t1118936720200_a1160,high,20.0,4,24,1118936735100,1118936734600,1164,1127,3,1118936734600,1118936735600,3
train,156,s0_t1118936720200_a1160,high,20.0,1,25,1118936735600,1118936735100,1182,1161,3,1118936735100,1118936736100,2
train,156,s0_t1118936720200_a1160,high,20.0,0,26,1118936736100,1118936735600,1164,1182,3,1118936735600,1118936736600,2
train,156,s0_t1118936720200_a1160,high,20.0,4,26,1118936736100,1118936735600,1127,1164,3,1118936735600,1118936736600,3
train,156,s0_t1118936720200_a1160,high,20.0,2,28,1118936737100,1118936736600,1161,1182,3,1118936736600,1118936737600,2
train,157,s0_t1118936720200_a1167,high,-5.0,3,1,1118936723600,1118936723100,1141,1107,3,1118936723100,1118936724100,2
train,157,s0_t1118936720200_a1167,high,-5.0,4,4,1118936725100,1118936724600,1170,1118,3,1118936724600,1118936725600,2
train,157,s0_t1118936720200_a1167,high,-5.0,7,5,1118936725600,1118936725100,1123,1107,3,1118936725100,1118936726100,3
train,157,s0_t1118936720200_a1167,high,-5.0,7,6,1118936726100,1118936725600,1107,1118,3,1118936725600,1118936726600,3
train,157,s0_t1118936720200_a1167,high,-5.0,7,7,1118936726600,1118936726100,1118,1107,3,1118936726100,1118936727100,2
train,157,s0_t1118936720200_a1167,high,-5.0,0,14,1118936730100,1118936729600,1184,1118,3,1118936729600,1118936730600,2
train,157,s0_t1118936720200_a1167,high,-5.0,3,15,1118936730600,1118936730100,1107,1141,3,1118936730100,1118936731100,2
train,157,s0_t1118936720200_a1167,high,-5.0,4,17,1118936731600,1118936731100,1118,1184,3,1118936731100,1118936732100,3
train,157,s0_t1118936720200_a1167,high,-5.0,4,18,1118936732100,1118936731600,1184,1118,3,1118936731600,1118936732600,3
train,157,s0_t1118936720200_a1167,high,0.0,5,3,1118936724600,1118936724100,1167,1184,3,1118936724100,1118936725100,3
train,157,s0_t1118936720200_a1167,high,0.0,5,4,1118936725100,1118936724600,1184,1141,3,1118936724600,1118936725600,3
train,157,s0_t1118936720200_a1167,high,0.0,6,4,1118936725100,1118936724600,1170,1118,3,1118936724600,1118936725600,2
train,157,s0_t1118936720200_a1167,high,0.0,5,10,1118936728100,1118936727600,1184,1141,3,1118936727600,1118936728600,2
train,157,s0_t1118936720200_a1167,high,0.0,5,15,1118936730600,1118936730100,1107,1141,3,1118936730100,1118936731100,2
train,157,s0_t1118936720200_a1167,high,5.0,0,3,1118936724600,1118936724100,1167,1141,3,1118936724100,1118936725100,2
train,157,s0_t1118936720200_a1167,high,5.0,1,4,1118936725100,1118936724600,1170,1118,3,1118936724600,1118936725600,2
train,157,s0_t1118936720200_a1167,high,5.0,7,5,1118936725600,1118936725100,1123,1118,3,1118936725100,1118936726100,3
train,157,s0_t1118936720200_a1167,high,5.0,7,7,1118936726600,1118936726100,1118,1107,3,1118936726100,1118936727100,2
train,157,s0_t1118936720200_a1167,high,5.0,2,14,1118936730100,1118936729600,1184,1118,3,1118936729600,1118936730600,2
train,157,s0_t1118936720200_a1167,high,5.0,3,17,1118936731600,1118936731100,1134,1167,3,1118936731100,1118936732100,3
train,157,s0_t1118936720200_a1167,high,5.0,3,18,1118936732100,1118936731600,1167,1134,3,1118936731600,1118936732600,3
train,157,s0_t1118936720200_a1167,high,5.0,0,21,1118936733600,1118936733100,1141,1118,3,1118936733100,1118936734100,2
train,157,s0_t1118936720200_a1167,high,10.0,0,3,1118936724600,1118936724100,1167,1141,3,1118936724100,1118936725100,2
train,157,s0_t1118936720200_a1167,high,10.0,1,4,1118936725100,1118936724600,1170,1118,3,1118936724600,1118936725600,2
train,157,s0_t1118936720200_a1167,high,10.0,7,5,1118936725600,1118936725100,1123,1118,3,1118936725100,1118936726100,3
train,157,s0_t1118936720200_a1167,high,10.0,7,7,1118936726600,1118936726100,1118,1107,3,1118936726100,1118936727100,2
train,157,s0_t1118936720200_a1167,high,15.0,5,3,1118936724600,1118936724100,1167,1141,3,1118936724100,1118936725100,3
train,157,s0_t1118936720200_a1167,high,15.0,1,4,1118936725100,1118936724600,1170,1118,3,1118936724600,1118936725600,2
train,157,s0_t1118936720200_a1167,high,15.0,5,17,1118936731600,1118936731100,1134,1167,3,1118936731100,1118936732100,3
train,157,s0_t1118936720200_a1167,high,15.0,5,18,1118936732100,1118936731600,1167,1134,3,1118936731600,1118936732600,3
train,157,s0_t1118936720200_a1167,high,15.0,7,19,1118936732600,1118936732100,1141,1118,3,1118936732100,1118936733100,3
train,157,s0_t1118936720200_a1167,high,20.0,5,3,1118936724600,1118936724100,1167,1141,3,1118936724100,1118936725100,3
train,157,s0_t1118936720200_a1167,high,20.0,1,4,1118936725100,1118936724600,1170,1118,3,1118936724600,1118936725600,2
train,157,s0_t1118936720200_a1167,high,20.0,3,18,1118936732100,1118936731600,1118,1184,3,1118936731600,1118936732600,3
train,157,s0_t1118936720200_a1167,high,20.0,7,19,1118936732600,1118936732100,1141,1118,3,1118936732100,1118936733100,3
train,158,s0_t1118936740200_a1151,high,-5.0,2,1,1118936743600,1118936743100,1188,1164,3,1118936743100,1118936744100,3
train,158,s0_t1118936740200_a1151,high,-5.0,5,11,1118936748600,1118936748100,1164,1186,3,1118936748100,1118936749100,3
train,158,s0_t1118936740200_a1151,high,-5.0,5,14,1118936750100,1118936749600,1186,1164,3,1118936749600,1118936750600,3
train,158,s0_t1118936740200_a1151,high,-5.0,5,15,1118936750600,1118936750100,1164,1186,3,1118936750100,1118936751100,3
train,158,s0_t1118936740200_a1151,high,0.0,5,12,1118936749100,1118936748600,1164,1186,3,1118936748600,1118936749600,3
train,158,s0_t1118936740200_a1151,high,0.0,5,14,1118936750100,1118936749600,1186,1164,3,1118936749600,1118936750600,3
train,158,s0_t1118936740200_a1151,high,0.0,5,15,1118936750600,1118936750100,1164,1186,3,1118936750100,1118936751100,3
train,158,s0_t1118936740200_a1151,high,5.0,2,1,1118936743600,1118936743100,1188,1164,3,1118936743100,1118936744100,3
train,158,s0_t1118936740200_a1151,high,5.0,7,15,1118936750600,1118936750100,1164,1186,3,1118936750100,1118936751100,3
train,158,s0_t1118936740200_a1151,high,10.0,2,1,1118936743600,1118936743100,1188,1164,3,1118936743100,1118936744100,3
train,158,s0_t1118936740200_a1151,high,10.0,7,11,1118936748600,1118936748100,1164,1186,3,1118936748100,1118936749100,3
train,158,s0_t1118936740200_a1151,high,10.0,6,12,1118936749100,1118936748600,1151,1140,3,1118936748600,1118936749600,2
train,158,s0_t1118936740200_a1151,high,10.0,7,14,1118936750100,1118936749600,1186,1164,3,1118936749600,1118936750600,3
