sample_index,episode_index,episode_id,origin_ms,source_block,source_keys,source_groups,track_keys,origin,active_tracks_last,mean_neighbor_degree_last,nearest_pair_distance_m,max_closing_speed_mps,mean_speed_last_mps,history_abs_acceleration_mean_mps2,history_max_deceleration_mps2,history_heading_change_mean_deg,history_acceleration_tracks,history_heading_tracks,not_detected_given_exists_fraction,unavailable_slot_fraction,posthoc_future_cv_ADE_m,ade_targets,fde_targets,source_component,bin_active_tracks_last,bin_mean_neighbor_degree_last,bin_nearest_pair_distance_m,bin_max_closing_speed_mps,bin_mean_speed_last_mps,bin_history_abs_acceleration_mean_mps2,bin_history_max_deceleration_mps2,bin_history_heading_change_mean_deg,bin_unavailable_slot_fraction,bin_posthoc_future_cv_ADE_m,Q_ADE,Q_ADE_snr_range,Q_FDE,Q_FDE_snr_range,G_ADE,G_ADE_snr_range,G_FDE,G_FDE_snr_range,delta_ADE,delta_FDE,case_rank_score
210,192,s1_t1118937040200_a1602,1118937045100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",210,8,7.0,3.23023006696826,0.05496449046660853,1.15697812653239,0.2903765780693465,0.0,25.165295773276018,8,1,0.0,0.0,0.3920996128865719,8,7,0,bin_2,bin_2,bin_0,bin_0,bin_1,bin_1,bin_0,bin_2,bin_0,bin_1,0.26511096954345703,0.0021368563175201416,0.0124387601390481,0.0030004670843482018,0.24688726663589478,0.0016843676567077637,0.01869192812591791,0.0015736259520053864,0.018223702907562256,-0.006253167986869812,0.01509711891412735
211,192,s1_t1118937040200_a1602,1118937046100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",211,8,7.0,3.23023006696826,0.05490218233735785,1.527968685454919,0.3082269254179851,0.0,22.464655051246897,8,1,0.0,0.0,0.11835778615059063,8,7,0,bin_2,bin_2,bin_0,bin_0,bin_1,bin_1,bin_0,bin_2,bin_0,bin_0,0.10776421055197716,1.5124678611755371e-05,0.013124593999236822,1.8067657947540283e-06,0.11339875496923923,5.364418029785156e-06,0.01895373035222292,2.289190888404846e-06,-0.005634544417262077,-0.005829136352986097,-0.008549112593755126
212,192,s1_t1118937040200_a1602,1118937047100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",212,7,6.0,3.23023006696826,0.054851123636031215,0.011557385806146288,0.0,0.0,,7,0,0.0,0.03125,0.011628248280300518,7,7,0,bin_1,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_1,bin_0,0.011445156298577785,1.3755634427070618e-06,0.013186900643631816,1.282431185245514e-06,0.014392809476703405,1.1753290891647339e-06,0.018527944572269917,3.0230730772018433e-06,-0.00294765317812562,-0.005341043928638101,-0.00561817514244467
213,192,s1_t1118937040200_a1602,1118937048100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",213,7,6.0,3.23023006696826,0.05482727541172998,0.011557385806146288,0.0,0.0,,7,0,0.0,0.09375,0.013158396476894369,7,7,0,bin_1,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_1,bin_0,0.01137012173421681,0.0022069495171308517,0.013902630656957626,0.0025857137516140938,0.014001305913552642,0.0013314196839928627,0.018260959535837173,0.00018957443535327911,-0.0026311841793358326,-0.004358328878879547,-0.004810348618775606
214,192,s1_t1118937040200_a1602,1118937049100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",214,7,6.0,3.2542093073804015,0.0547622268862907,0.011557385806146288,0.0,0.0,,7,0,0.0,0.125,0.01089374549106099,7,7,0,bin_1,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_1,bin_0,0.010652273893356323,0.00021697767078876495,0.011221327818930149,0.0007733907550573349,0.013000097358599305,0.0004373006522655487,0.016738452948629856,0.002612477168440819,-0.002347823465242982,-0.005517125129699707,-0.005106386030092835
215,192,s1_t1118937040200_a1602,1118937050100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",215,7,6.0,3.2542093073804015,0.054750351481509515,0.011557385806146288,0.0,0.0,,7,0,0.0,0.125,0.011476110605337523,7,7,0,bin_1,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_1,bin_0,0.011147571494802833,0.0012150900438427925,0.013959570322185755,0.0021568313241004944,0.013048769906163216,0.0020614778622984886,0.015749912708997726,0.0033222585916519165,-0.001901198411360383,-0.0017903423868119717,-0.002796369604766369
216,192,s1_t1118937040200_a1602,1118937051100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",216,7,6.0,3.2542093073804015,0.05467600384720976,0.011557385806146288,0.0,0.0,,7,0,0.0,0.125,0.01076806442717579,7,7,0,bin_1,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_1,bin_0,0.009489709511399269,0.0022582076489925385,0.012086305301636457,0.0027344198897480965,0.011488082353025675,0.001265210099518299,0.01484395214356482,0.00064134132117033,-0.0019983728416264057,-0.002757646841928363,-0.003377196262590587
217,192,s1_t1118937040200_a1602,1118937052100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",217,7,6.0,3.2542093073804015,0.05462754196360402,0.011557385806146288,0.0,0.0,,7,0,0.0,0.125,0.020441527220774972,7,7,0,bin_1,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_1,bin_0,0.01852946588769555,0.0022585559636354446,0.03494309261441231,0.0027332045137882233,0.020867164712399244,0.0012648068368434906,0.041292157024145126,0.0006403326988220215,-0.0023376988247036934,-0.006349064409732819,-0.005512231029570103
218,192,s1_t1118937040200_a1602,1118937053100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",218,7,6.0,3.2542093073804015,0.05460234901283009,0.011557385806146288,0.0,0.0,,7,0,0.0,0.125,0.03539236174569236,7,7,0,bin_1,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_1,bin_0,0.035099947825074196,0.00021327286958694458,0.04273783415555954,0.0007672421634197235,0.03709112573415041,0.00043421611189842224,0.04766275081783533,0.002604953944683075,-0.001991177909076214,-0.004924916662275791,-0.004453636240214109
219,192,s1_t1118937040200_a1602,1118937054100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",219,7,6.0,3.2542093073804015,0.0,0.0035714286246470044,0.0027160307561941333,0.0,,7,0,0.0,0.125,0.010807270506707104,7,7,0,bin_1,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_1,bin_0,0.010998351499438286,0.001430322416126728,0.011770601151511073,0.002974875271320343,0.011202960042282939,2.6397407054901123e-05,0.012753733666613698,0.0001122625544667244,-0.00020460854284465313,-0.000983132515102625,-0.0006961748003959656
220,192,s1_t1118937040200_a1602,1118937055100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",220,7,6.0,3.2782028920158126,0.0,0.0035714286246470044,0.022893754735041457,0.1602562831452902,,7,0,0.0,0.125,0.007677610537413869,7,7,0,bin_1,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_1,bin_0,0.007266090135090053,1.2665987014770508e-07,0.006581765948794782,1.5087425708770752e-07,0.008850321639329195,1.3578683137893677e-06,0.011461756657809019,7.3285773396492004e-06,-0.001584231504239142,-0.004879990709014237,-0.00402422685874626
221,192,s1_t1118937040200_a1602,1118937056100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",221,7,6.0,3.2782028920158126,0.0,0.0035714286246470044,0.0,0.0,,7,0,0.0,0.125,0.00926544489510893,7,7,0,bin_1,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_1,bin_0,0.009602643316611648,1.4901161193847656e-08,0.010602396912872791,1.51805579662323e-07,0.010677068261429667,1.601874828338623e-07,0.012907469179481268,8.307397365570068e-07,-0.0010744249448180199,-0.0023050722666084766,-0.002226961078122258
222,192,s1_t1118937040200_a1602,1118937057100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",222,7,6.0,3.2782028920158126,0.0,0.0035714286246470044,0.0,0.0,,7,0,0.0,0.125,0.009840076261374106,7,7,0,bin_1,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_1,bin_0,0.010343846399337053,3.213062882423401e-07,0.011959716212004423,3.5334378480911255e-06,0.011005735024809837,7.82310962677002e-07,0.013156978879123926,2.942979335784912e-07,-0.000661888625472784,-0.001197262667119503,-0.0012605199590325356
223,192,s1_t1118937040200_a1602,1118937058100,22,"[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[1602, 1556, 1606, 1589, 1558, 1615, 1612, 1616]","[0, 1, 2, 3, 4, 5, 6, 7]",223,7,6.0,3.2827977188021653,0.0,0.0035714286246470044,0.0,0.0,,7,0,0.0,0.125,0.010934573279403321,7,7,0,bin_1,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_1,bin_0,0.009774648118764162,0.002274750731885433,0.012406058143824339,0.0027559716254472733,0.010951779084280133,0.0012555932626128197,0.014468441484495997,0.0006541591137647629,-0.0011771309655159712,-0.0020623833406716585,-0.0022083226358518004
224,193,s1_t1118937040200_a1637,1118937043100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",224,8,7.0,3.1103691089165113,0.016775111967062106,0.0031250000465661287,0.0,0.0,,8,0,0.0,0.0,0.011765099881331006,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.012664696667343378,0.001005588099360466,0.013436047825962305,0.002476402558386326,0.011435047024860978,0.0012412052601575851,0.012489535845816135,0.002179577015340328,0.0012296496424824,0.0009465119801461697,0.0017029056325554848
225,193,s1_t1118937040200_a1637,1118937044100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",225,8,7.0,3.1103691089165113,0.016739925338974827,0.0031250000465661287,0.0,0.0,,8,0,0.0,0.0,0.011657870033272873,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.012356513179838657,0.0010060649365186691,0.013240383705124259,0.002476821653544903,0.011683623772114515,0.0003718733787536621,0.012950896518304944,0.0014556515961885452,0.0006728894077241421,0.00028948718681931496,0.0008176330011337996
226,193,s1_t1118937040200_a1637,1118937045100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",226,8,7.0,3.1103691089165113,0.01665541710041258,0.0031250000465661287,0.0,0.0,,8,0,0.0,0.0,0.012454997646497407,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.013530190801247954,0.001006334088742733,0.015054565155878663,0.002477348782122135,0.012376011349260807,0.00023402459919452667,0.014216879615560174,0.0012919055297970772,0.0011541794519871473,0.0008376855403184891,0.0015730222221463919
227,193,s1_t1118937040200_a1637,1118937046100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",227,8,7.0,3.124263082024488,0.016569922164599408,0.0031250000465661287,0.0,0.0,,8,0,0.0,0.0,0.014077716797237357,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.0152600291185081,0.0007065506651997566,0.01767381699755788,0.0019655656069517136,0.014348292024806142,0.0007635215297341347,0.016770276706665754,0.0023056194186210632,0.0009117370937019587,0.0009035402908921242,0.0013635072391480207
228,193,s1_t1118937040200_a1637,1118937047100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",228,8,7.0,3.1103691089165113,0.01665541710041258,0.0031250000465661287,0.0,0.0,,8,0,0.0,0.0,0.01057298535645477,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.012049238663166761,0.0010064225643873215,0.013591456227004528,0.002480093389749527,0.010586304822936654,0.0002364935353398323,0.01259044255129993,0.0012933602556586266,0.0014629338402301073,0.0010010136757045984,0.0019634406780824065
229,193,s1_t1118937040200_a1637,1118937048100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",229,8,7.0,3.1103691089165113,0.016534032169797618,0.0031250000465661287,0.0,0.0,,8,0,0.0,0.0,0.012582082987636899,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.013144191820174456,4.0046870708465576e-07,0.01456946600228548,6.258487701416016e-07,0.012773938477039337,7.981434464454651e-07,0.015730095095932484,4.1387975215911865e-06,0.0003702533431351185,-0.0011606290936470032,-0.0002100612036883831
230,193,s1_t1118937040200_a1637,1118937049100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",230,8,7.0,3.1103691089165113,0.016534032169797618,0.0031250000465661287,0.0,0.0,,8,0,0.0,0.0,0.01242454359169914,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.012273699743673205,0.0002018604427576065,0.012856844579800963,0.0003685383126139641,0.013782223220914602,0.0010078372433781624,0.016750505659729242,0.0008867941796779633,-0.001508523477241397,-0.003893661079928279,-0.0034553540172055364
231,193,s1_t1118937040200_a1637,1118937050100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",231,8,7.0,3.1103691089165113,0.016518926814434558,0.0031250000465661287,0.0,0.0,,8,0,0.0,0.0,0.012030470448431845,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.011811446165665984,0.0006007486954331398,0.013263663975521922,0.0008801911026239395,0.012687025126069784,0.0007123462855815887,0.01718673575669527,0.0017851106822490692,-0.0008755789604038,-0.003923071781173348,-0.0028371148509904742
232,193,s1_t1118937040200_a1637,1118937051100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",232,8,7.0,3.1103691089165113,0.016431786825025208,0.0031250000465661287,0.0,0.0,,8,0,0.0,0.0,0.021760515341197703,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.021783167961984873,3.4831464290618896e-07,0.030426213517785072,2.4959444999694824e-06,0.022032277192920446,2.3543834686279297e-06,0.033682930283248425,8.989125490188599e-06,-0.0002491092309355736,-0.003256716765463352,-0.0018774676136672497
233,193,s1_t1118937040200_a1637,1118937052100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",233,8,7.0,3.1103691089165113,0.01111360583918445,0.0062500000931322575,0.00041666667287548385,0.0,,8,0,0.0,0.0,0.02718834972233523,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.027176939882338047,2.2724270820617676e-07,0.01731352275237441,7.282942533493042e-07,0.027136129792779684,2.566725015640259e-06,0.020176193676888943,6.679445505142212e-06,4.081008955836296e-05,-0.002862670924514532,-0.001390525372698903
234,193,s1_t1118937040200_a1637,1118937053100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",234,8,7.0,3.1103691089165113,0.055705877667267235,0.03275849302892654,0.02237753762576597,0.0,,8,0,0.0,0.0,0.0313932933170066,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.031141488812863827,0.0005886703729629517,0.06859991699457169,0.0008672401309013367,0.03175130672752857,0.0007579736411571503,0.07313111610710621,0.001831062138080597,-0.0006098179146647453,-0.004531199112534523,-0.002875417470932007
235,193,s1_t1118937040200_a1637,1118937054100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",235,8,7.0,3.1103691089165113,0.038111841182940025,0.029651912512671227,0.0049530295080219165,0.03962423606417533,,8,0,0.0,0.0,0.061428301821517525,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.06117533426731825,4.023313522338867e-07,0.09046277962625027,9.387731552124023e-07,0.06162241566926241,9.607523679733276e-06,0.09454819746315479,2.3387372493743896e-05,-0.00044708140194416046,-0.004085417836904526,-0.0024897903203964233
236,193,s1_t1118937040200_a1637,1118937055100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",236,8,7.0,3.1103691089165113,0.011077325129945966,0.0062500000931322575,0.004047146366989167,0.0,,8,0,0.0,0.0,0.013598475886601673,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.013768247794359922,1.778826117515564e-07,0.015722392592579126,2.4959444999694824e-07,0.013675118563696742,3.1581148505210876e-06,0.018361444119364023,1.2200325727462769e-05,9.312923066318035e-05,-0.002639051526784897,-0.001226396532729268
237,193,s1_t1118937040200_a1637,1118937056100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",237,8,7.0,3.1103691089165113,0.015652705226945292,0.0031250000465661287,0.02056032591992916,0.1644826073594333,,8,0,0.0,0.0,0.01227389449742301,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.012408381095156074,0.0010259384289383888,0.013250420801341534,0.0024822624400258064,0.01333470898680389,0.000718715600669384,0.015897853998467326,0.0017854636535048485,-0.0009263278916478157,-0.0026474331971257925,-0.002250044490210712
238,193,s1_t1118937040200_a1637,1118937057100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",238,8,7.0,3.1103691089165113,0.015610206625515531,0.0031250000465661287,0.00041666667287548385,0.0033333333830038708,,8,0,0.0,0.0,0.012197869840073663,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.012665326939895749,0.0010064123198390007,0.013525946298614144,0.002478133887052536,0.012897118926048279,0.0002448633313179016,0.015150158200412989,0.001316833309829235,-0.00023179198615252972,-0.0016242119017988443,-0.0010438979370519519
239,193,s1_t1118937040200_a1637,1118937058100,22,"[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[1637, 1625, 1636, 1621, 1644, 1624, 1642, 1639]","[0, 1, 2, 3, 4, 5, 6, 7]",239,8,7.0,3.124263082024488,0.015512442852479826,0.0031250000465661287,0.0,0.0,,8,0,0.0,0.0,0.013431810157928069,8,8,1,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_0,0.014448653906583786,4.023313522338867e-07,0.016762542072683573,1.6335397958755493e-06,0.01371539756655693,1.934356987476349e-06,0.015960708260536194,5.794689059257507e-06,0.0007332563400268555,0.0008018338121473789,0.001134173246100545
240,194,s1_t1118937040200_a1638,1118937043100,22,"[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[0, 1, 2, 3, 4, 5, 6, 7]",240,8,7.0,3.4382501816030655,0.1505477310919444,0.10201500518989981,0.35307646274199406,2.5408637231813107,,8,0,0.0,0.0,0.2696538253906683,8,8,0,bin_2,bin_2,bin_0,bin_0,bin_0,bin_1,bin_2,unavailable,bin_0,bin_0,0.2694481536746025,0.0007475316524505615,1.1411177515983582,0.0020188093185424805,0.27506620436906815,0.0013505816459655762,1.1589369177818298,0.0039730072021484375,-0.005618050694465637,-0.01781916618347168,-0.014527633786201477
241,194,s1_t1118937040200_a1638,1118937044100,22,"[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[0, 1, 2, 3, 4, 5, 6, 7]",241,8,7.0,3.510112751178075,0.1728577634046223,0.12722178046063437,0.03812755659256463,0.13041311715843154,,8,0,0.0,0.0,1.4190645998933982,8,8,0,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,unavailable,bin_0,bin_2,1.4176739156246185,0.0012807846069335938,3.5949143767356873,0.0021390914916992188,1.4084261357784271,0.002112269401550293,3.566712737083435,0.0019588470458984375,0.009247779846191406,0.028201639652252197,0.023348599672317505
242,194,s1_t1118937040200_a1638,1118937045100,22,"[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[0, 1, 2, 3, 4, 5, 6, 7]",242,8,7.0,3.4013401103449663,4.096196337722697,1.545204718112224,1.0510842563453782,0.0,,8,0,0.0,0.0,1.9473004916480172,8,8,0,bin_2,bin_2,bin_0,bin_2,bin_1,bin_2,bin_0,unavailable,bin_0,bin_2,0.8583131730556488,0.0032485127449035645,1.8529269993305206,0.007190704345703125,0.9004675149917603,0.0055370330810546875,1.9626811146736145,0.013847708702087402,-0.04215434193611145,-0.10975411534309387,-0.09703139960765839
243,194,s1_t1118937040200_a1638,1118937046100,22,"[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[0, 1, 2, 3, 4, 5, 6, 7]",243,8,7.0,3.415944825393395,0.2421237419108351,3.1223634131392393,1.615926253224567,0.0,19.062934999644423,8,1,0.0,0.0,1.969582268307158,8,8,0,bin_2,bin_2,bin_0,bin_0,bin_1,bin_2,bin_0,bin_2,bin_0,bin_2,0.6503826379776001,0.002196669578552246,1.3172388970851898,0.0004724264144897461,0.8519802838563919,0.005638182163238525,1.7756726443767548,0.009806275367736816,-0.2015976458787918,-0.45843374729156494,-0.4308145195245743
244,194,s1_t1118937040200_a1638,1118937047100,22,"[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[0, 1, 2, 3, 4, 5, 6, 7]",244,8,7.0,3.539163814495272,0.47006157081754235,5.108565223695406,1.8947996054617675,0.0,5.372641423016444,8,5,0.0,0.0,2.557952725250387,8,8,0,bin_2,bin_2,bin_0,bin_0,bin_2,bin_2,bin_0,bin_1,bin_0,bin_2,0.7320666909217834,0.0024496912956237793,1.7495924830436707,0.0048149824142456055,0.8833622932434082,0.0038909912109375,1.7761573791503906,0.006273865699768066,-0.15129560232162476,-0.02656489610671997,-0.16457805037498474
245,194,s1_t1118937040200_a1638,1118937048100,22,"[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[0, 1, 2, 3, 4, 5, 6, 7]",245,8,7.0,4.455525956655943,5.658866560092281,8.31929804782839,2.8081520487130653,0.0,3.305728321617256,8,7,0.0,0.0,2.9841297368660586,8,8,0,bin_2,bin_2,bin_0,bin_2,bin_2,bin_2,bin_0,bin_0,bin_0,bin_2,0.8785380274057388,0.0018657445907592773,1.5613570809364319,0.004331707954406738,0.8611937165260315,0.00033468008041381836,1.3132077157497406,0.0036149024963378906,0.017344310879707336,0.24814936518669128,0.14141899347305298
246,194,s1_t1118937040200_a1638,1118937049100,22,"[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[0, 1, 2, 3, 4, 5, 6, 7]",246,8,7.0,4.050318188499679,1.3215761275539875,9.032795715409598,2.091647903994379,0.0,7.568398042242631,8,8,0.0,0.0,2.1733754642691228,8,8,0,bin_2,bin_2,bin_0,bin_1,bin_2,bin_2,bin_0,bin_1,bin_0,bin_2,0.8368020802736282,0.0019153356552124023,1.2683622539043427,0.0026334524154663086,0.7146220803260803,0.0008037090301513672,1.1326723396778107,0.002550363540649414,0.12217999994754791,0.13568991422653198,0.1900249570608139
247,194,s1_t1118937040200_a1638,1118937050100,22,"[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[1638, 1623, 1631, 1666, 1627, 1648, 1645, 1632]","[0, 1, 2, 3, 4, 5, 6, 7]",247,8,6.5,3.39211713596755,1.0761966044579805,10.209129497518756,1.495095415846098,0.0020308757985390002,6.50199434003498,8,8,0.0,0.0,2.402749925666633,8,8,0,bin_2,bin_2,bin_0,bin_1,bin_2,bin_2,bin_0,bin_1,bin_0,bin_2,0.942747563123703,0.002638101577758789,1.333105444908142,0.004607439041137695,0.9127912372350693,0.0023668408393859863,1.4167917966842651,0.0029153823852539062,0.029956325888633728,-0.08368635177612305,-0.011886849999427795
