switch_id,episode,episode_id,density,snr,slot,window_offset,origin_ms,state_x,state_y,assigned_gt,nearest_gt,second_nearest_gt,nearest_margin_m,d_state_A,d_state_B,gt_AB_distance,detected,coast,gt_before,gt_after,detected_before,detected_after,detection_transition,assigned_cost_m,row_best_gt,row_best_cost_m,row_second_best_cost_m,row_cost_margin_m,assigned_is_row_best,row_best_taken_by_other_slot,crowded_criterion,competition_criterion,jitter_criterion,handoff_criterion,cause,persistence_b_origins,persistent_ge_3,persistent_to_segment_end,bounce_within_1,bounce_within_2,bounce_within_3,nearest_p,nearest_c,nearest_r,jitter_bounce_strict
2316,83,s0_t1118936240200_a582,high,20.0,6,1,1118936247100,13.856797218322754,187.94900512695312,532,532,586,1.058739112165547,2.222044832837557,1.16330572067201,3.362897573740831,False,True,586,532,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,532,586,532,False
2316,83,s0_t1118936240200_a582,high,20.0,6,2,1118936247600,13.685853958129883,188.86497497558594,586,532,586,0.6164474791404748,1.962384645895436,1.3459371667549611,3.307465416103494,False,True,586,532,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,532,586,532,False
2316,83,s0_t1118936240200_a582,high,20.0,6,3,1118936248100,13.271845817565918,190.20797729492188,532,586,532,0.41048501027645923,1.4181367106941332,1.8286217209705924,3.246715464482936,True,False,586,532,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,532,586,532,False
2317,83,s0_t1118936240200_a582,high,20.0,6,-3,1118936246100,13.650761604309082,186.66835021972656,586,532,586,0.752641086935451,1.3566961279514982,2.109337214886949,3.4581196128768017,True,False,532,586,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,532,532,586,False
2317,83,s0_t1118936240200_a582,high,20.0,6,-2,1118936246600,12.98424243927002,186.78392028808594,532,586,532,0.7133217682568294,2.0465631787336567,1.3332414104768273,3.3723204371757527,False,True,532,586,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,532,532,586,False
2317,83,s0_t1118936240200_a582,high,20.0,6,-1,1118936247100,13.856797218322754,187.94900512695312,532,532,586,1.058739112165547,1.16330572067201,2.222044832837557,3.362897573740831,False,True,532,586,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,532,532,586,False
2317,83,s0_t1118936240200_a582,high,20.0,6,0,1118936247600,13.685853958129883,188.86497497558594,586,532,586,0.6164474791404748,1.3459371667549611,1.962384645895436,3.307465416103494,False,True,532,586,False,False,coast_to_coast,1.9640317038895994,532,1.4119740184381633,1.9640317038895994,0.5520576854514361,False,True,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,532,532,586,False
2317,83,s0_t1118936240200_a582,high,20.0,6,1,1118936248100,13.271845817565918,190.20797729492188,532,586,532,0.41048501027645923,1.8286217209705924,1.4181367106941332,3.246715464482936,True,False,532,586,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,532,532,586,False
2317,83,s0_t1118936240200_a582,high,20.0,6,2,1118936248600,13.744956016540527,192.20193481445312,532,586,532,0.1920093185059153,1.6630389668427985,1.4710296483368832,3.1339987475448807,True,False,532,586,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,532,532,586,False
2317,83,s0_t1118936240200_a582,high,20.0,6,3,1118936249100,14.152649879455566,194.03976440429688,586,586,532,0.07339061200780495,1.8702005219258193,1.7968099099180144,3.6670057816776622,True,False,532,586,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,False,True,True,True,532,532,586,False
2318,83,s0_t1118936240200_a582,high,20.0,6,-3,1118936246600,12.98424243927002,186.78392028808594,532,586,532,0.7133217682568294,1.3332414104768273,2.0465631787336567,3.3723204371757527,False,True,586,532,False,True,coast_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,532,586,586,False
2318,83,s0_t1118936240200_a582,high,20.0,6,-2,1118936247100,13.856797218322754,187.94900512695312,532,532,586,1.058739112165547,2.222044832837557,1.16330572067201,3.362897573740831,False,True,586,532,False,True,coast_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,532,586,586,False
2318,83,s0_t1118936240200_a582,high,20.0,6,-1,1118936247600,13.685853958129883,188.86497497558594,586,532,586,0.6164474791404748,1.962384645895436,1.3459371667549611,3.307465416103494,False,True,586,532,False,True,coast_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,532,586,586,False
2318,83,s0_t1118936240200_a582,high,20.0,6,0,1118936248100,13.271845817565918,190.20797729492188,532,586,532,0.41048501027645923,1.4181367106941332,1.8286217209705924,3.246715464482936,True,False,586,532,False,True,coast_to_detected,1.5493048408307324,532,1.5493048408307324,1.798205374510458,0.24890053367972564,True,False,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,532,586,586,False
2318,83,s0_t1118936240200_a582,high,20.0,6,1,1118936248600,13.744956016540527,192.20193481445312,532,586,532,0.1920093185059153,1.4710296483368832,1.6630389668427985,3.1339987475448807,True,False,586,532,False,True,coast_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,532,586,586,False
2318,83,s0_t1118936240200_a582,high,20.0,6,2,1118936249100,14.152649879455566,194.03976440429688,586,586,532,0.07339061200780495,1.7968099099180144,1.8702005219258193,3.6670057816776622,True,False,586,532,False,True,coast_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,532,586,586,False
2318,83,s0_t1118936240200_a582,high,20.0,6,3,1118936249600,14.922048568725586,196.3463897705078,532,532,586,0.5083056401048747,2.5053682446969594,1.9970626045920847,4.502096478406829,False,True,586,532,False,True,coast_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,2,False,False,False,True,True,532,586,586,False
2319,83,s0_t1118936240200_a582,high,20.0,6,-3,1118936247600,13.685853958129883,188.86497497558594,586,532,586,0.6164474791404748,1.3459371667549611,1.962384645895436,3.307465416103494,False,True,532,586,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,586,586,532,False
2319,83,s0_t1118936240200_a582,high,20.0,6,-2,1118936248100,13.271845817565918,190.20797729492188,532,586,532,0.41048501027645923,1.8286217209705924,1.4181367106941332,3.246715464482936,True,False,532,586,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,586,586,532,False
2319,83,s0_t1118936240200_a582,high,20.0,6,-1,1118936248600,13.744956016540527,192.20193481445312,532,586,532,0.1920093185059153,1.6630389668427985,1.4710296483368832,3.1339987475448807,True,False,532,586,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,586,586,532,False
2319,83,s0_t1118936240200_a582,high,20.0,6,0,1118936249100,14.152649879455566,194.03976440429688,586,586,532,0.07339061200780495,1.8702005219258193,1.7968099099180144,3.6670057816776622,True,False,532,586,True,True,detected_to_detected,1.6404652814562808,586,1.6404652814562808,1.6465338045673252,0.006068523111044444,True,False,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,586,586,532,False
2319,83,s0_t1118936240200_a582,high,20.0,6,1,1118936249600,14.922048568725586,196.3463897705078,532,532,586,0.5083056401048747,1.9970626045920847,2.5053682446969594,4.502096478406829,False,True,532,586,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,586,586,532,False
2319,83,s0_t1118936240200_a582,high,20.0,6,2,1118936250100,15.780622482299805,199.03121948242188,532,532,586,0.8104536127586996,2.157196956990179,2.9676505697488786,5.121386016228566,False,True,532,586,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,586,586,532,False
2319,83,s0_t1118936240200_a582,high,20.0,6,3,1118936250600,16.492511749267578,201.5919189453125,586,532,586,2.126427389728896,2.3002071418929484,4.426634531621844,6.725683234068354,False,True,532,586,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,1,False,False,True,True,True,586,586,532,False
2320,83,s0_t1118936240200_a582,high,20.0,6,-3,1118936248100,13.271845817565918,190.20797729492188,532,586,532,0.41048501027645923,1.4181367106941332,1.8286217209705924,3.246715464482936,True,False,586,532,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,586,532,532,False
2320,83,s0_t1118936240200_a582,high,20.0,6,-2,1118936248600,13.744956016540527,192.20193481445312,532,586,532,0.1920093185059153,1.4710296483368832,1.6630389668427985,3.1339987475448807,True,False,586,532,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,586,532,532,False
2320,83,s0_t1118936240200_a582,high,20.0,6,-1,1118936249100,14.152649879455566,194.03976440429688,586,586,532,0.07339061200780495,1.7968099099180144,1.8702005219258193,3.6670057816776622,True,False,586,532,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,586,532,532,False
2320,83,s0_t1118936240200_a582,high,20.0,6,0,1118936249600,14.922048568725586,196.3463897705078,532,532,586,0.5083056401048747,2.5053682446969594,1.9970626045920847,4.502096478406829,False,True,586,532,True,False,detected_to_coast,1.8300554608871558,586,1.67499334855084,1.8300554608871558,0.15506211233631584,False,True,False,False,False,False,unresolved,2,False,False,False,True,True,586,532,532,False
2320,83,s0_t1118936240200_a582,high,20.0,6,1,1118936250100,15.780622482299805,199.03121948242188,532,532,586,0.8104536127586996,2.9676505697488786,2.157196956990179,5.121386016228566,False,True,586,532,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,586,532,532,False
2320,83,s0_t1118936240200_a582,high,20.0,6,2,1118936250600,16.492511749267578,201.5919189453125,586,532,586,2.126427389728896,4.426634531621844,2.3002071418929484,6.725683234068354,False,True,586,532,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,586,532,532,False
2320,83,s0_t1118936240200_a582,high,20.0,6,3,1118936251100,,,,,,,,,9.628663092637415,False,True,586,532,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,False,False,True,True,586,532,532,False
2321,83,s0_t1118936240200_a582,high,20.0,6,-3,1118936249100,14.152649879455566,194.03976440429688,586,586,532,0.07339061200780495,1.8702005219258193,1.7968099099180144,3.6670057816776622,True,False,532,586,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,532,532,,False
2321,83,s0_t1118936240200_a582,high,20.0,6,-2,1118936249600,14.922048568725586,196.3463897705078,532,532,586,0.5083056401048747,1.9970626045920847,2.5053682446969594,4.502096478406829,False,True,532,586,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,532,532,,False
2321,83,s0_t1118936240200_a582,high,20.0,6,-1,1118936250100,15.780622482299805,199.03121948242188,532,532,586,0.8104536127586996,2.157196956990179,2.9676505697488786,5.121386016228566,False,True,532,586,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,532,532,,False
2321,83,s0_t1118936240200_a582,high,20.0,6,0,1118936250600,16.492511749267578,201.5919189453125,586,532,586,2.126427389728896,2.3002071418929484,4.426634531621844,6.725683234068354,False,True,532,586,False,False,coast_to_coast,2.5775923502334743,532,2.022244040413505,2.5775923502334743,0.5553483098199692,False,True,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,532,532,,False
2321,83,s0_t1118936240200_a582,high,20.0,6,1,1118936251100,,,,,,,,,9.628663092637415,False,True,532,586,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,532,532,,False
2321,83,s0_t1118936240200_a582,high,20.0,6,2,1118936251600,,,,,,,,,11.98700615740355,False,True,532,586,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,532,532,,False
2321,83,s0_t1118936240200_a582,high,20.0,6,3,1118936252100,26.388748168945312,213.83566284179688,558,558,532,8.048266851512343,11.063303121726088,14.216434730044432,13.839135930736957,True,False,532,586,False,False,coast_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,532,532,,False
2322,84,s0_t1118936240200_a617,high,-5.0,0,-3,1118936243100,-12.464275360107422,240.81614685058594,615,615,617,0.5374047134411457,4.498592524414221,5.035997237855367,7.525891799115999,False,True,615,617,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,617,617,,False
2322,84,s0_t1118936240200_a617,high,-5.0,0,-2,1118936243600,-12.905896186828613,240.96873474121094,615,615,617,0.0243151006788489,4.963829771772646,4.988144872451495,7.525891799115999,True,False,615,617,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,617,617,,False
2322,84,s0_t1118936240200_a617,high,-5.0,0,-1,1118936244100,-13.02859878540039,241.0390167236328,615,617,615,0.14861734174672048,5.104557049617225,4.955939707870504,7.525891799115999,False,True,615,617,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,617,617,,False
2322,84,s0_t1118936240200_a617,high,-5.0,0,0,1118936244600,-13.680144309997559,242.5459442138672,617,617,615,2.548414878761443,6.413785249635309,3.865370370873866,7.52561533377418,False,True,615,617,False,False,coast_to_coast,4.779865839624116,617,4.779865839624116,,,True,False,False,False,False,False,unresolved,1,False,True,False,False,False,617,617,,False
2322,84,s0_t1118936240200_a617,high,-5.0,0,1,1118936245100,,,,,,,,,7.592825674599824,False,True,615,617,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,617,617,,False
2322,84,s0_t1118936240200_a617,high,-5.0,0,2,1118936245600,,,,,,,,,8.195489062021496,False,True,615,617,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,617,617,,False
2322,84,s0_t1118936240200_a617,high,-5.0,0,3,1118936246100,-7.755127429962158,231.1087646484375,614,604,615,1.2081848088229705,3.735492637315883,14.74954971522202,11.0165532742694,False,True,615,617,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,617,617,,False
2323,84,s0_t1118936240200_a617,high,-5.0,3,-3,1118936243100,-8.211602210998535,246.599365234375,622,622,618,3.0474529021406833,0.3276805261690482,3.3751334283097316,3.1288001638089376,False,True,622,618,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,618,618,,False
2323,84,s0_t1118936240200_a617,high,-5.0,3,-2,1118936243600,-5.094709873199463,245.4403076171875,622,618,622,2.7050705820198973,3.107751726426836,0.4026811444069386,3.1288001638089376,False,True,622,618,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,618,618,,False
2323,84,s0_t1118936240200_a617,high,-5.0,3,-1,1118936244100,-3.5660672187805176,245.52310180664062,622,618,622,2.8716105706638517,4.5816339674010775,1.7100233967372256,3.1288001638089376,True,False,622,618,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,618,618,,False
2323,84,s0_t1118936240200_a617,high,-5.0,3,0,1118936244600,-1.9504576921463013,245.55096435546875,618,618,622,2.878768445336643,6.1765517747972645,3.2977833294606214,3.1288001638089376,False,True,622,618,True,False,detected_to_coast,2.3044206086691252,618,2.3044206086691252,3.0222739258618896,0.7178533171927644,True,False,False,False,False,False,unresolved,1,False,True,False,False,False,618,618,,False
2323,84,s0_t1118936240200_a617,high,-5.0,3,1,1118936245100,,,,,,,,,3.1288001638089376,False,True,622,618,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,618,618,,False
2323,84,s0_t1118936240200_a617,high,-5.0,3,2,1118936245600,,,,,,,,,3.1288001638089376,False,True,622,618,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,618,618,,False
2323,84,s0_t1118936240200_a617,high,-5.0,3,3,1118936246100,-8.824246406555176,237.2135467529297,615,615,614,2.802329434734622,8.969862263665993,8.634562754696615,3.0589671662363616,False,True,622,618,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,618,618,,False
2324,84,s0_t1118936240200_a617,high,-5.0,5,-3,1118936244100,,,,,,,,,5.774030390188402,False,True,614,604,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2324,84,s0_t1118936240200_a617,high,-5.0,5,-2,1118936244600,-14.48735523223877,232.91387939453125,,614,604,5.435233295513012,2.8242883767031812,8.259521672216193,5.7740303901884005,False,True,614,604,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2324,84,s0_t1118936240200_a617,high,-5.0,5,-1,1118936245100,-3.848747968673706,233.4586181640625,614,604,615,4.653999050357784,8.346772790725277,2.4114517695218054,5.9767352287472555,True,False,614,604,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2324,84,s0_t1118936240200_a617,high,-5.0,5,0,1118936245600,1.5893070697784424,233.03045654296875,604,604,615,3.791018182862496,13.626915396121277,7.462717149152832,6.326265420919869,False,True,614,604,True,False,detected_to_coast,4.897905033015336,604,4.897905033015336,,,True,False,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2324,84,s0_t1118936240200_a617,high,-5.0,5,1,1118936246100,,,,,,,,,6.8498234648058185,False,True,614,604,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2324,84,s0_t1118936240200_a617,high,-5.0,5,2,1118936246600,,,,,,,,,7.556144982477121,False,True,614,604,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2324,84,s0_t1118936240200_a617,high,-5.0,5,3,1118936247100,-9.974688529968262,235.45672607421875,615,615,614,0.8930487916152554,6.970942631034243,13.735120095206936,8.716097514274365,False,True,614,604,True,False,detected_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2325,84,s0_t1118936240200_a617,high,-5.0,6,-3,1118936244600,-7.230247497558594,238.48141479492188,615,615,604,2.9650395563979206,1.233790747017365,4.198830303415286,4.9927522078776265,False,True,615,604,True,False,detected_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,615,615,,False
2325,84,s0_t1118936240200_a617,high,-5.0,6,-2,1118936245100,-7.024932861328125,238.2819366455078,615,615,604,2.7737453621438277,1.5040107211766474,4.277756083320475,5.259876196893747,False,True,615,604,True,False,detected_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,615,615,,False
2325,84,s0_t1118936240200_a617,high,-5.0,6,-1,1118936245600,-7.292814254760742,237.70437622070312,615,615,604,4.177867246944511,1.2231147003824863,5.400981947326997,6.215672448325354,True,False,615,604,True,False,detected_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,615,615,,False
2325,84,s0_t1118936240200_a617,high,-5.0,6,0,1118936246100,-7.5269999504089355,237.24139404296875,604,615,614,3.308913144955219,2.8385760411858794,7.314468296162712,5.605458125457918,False,True,615,604,True,False,detected_to_coast,4.892282443867241,615,1.4301403144129279,4.892282443867241,3.4621421294543135,False,True,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,615,615,,False
2325,84,s0_t1118936240200_a617,high,-5.0,6,1,1118936246600,,,,,,,,,6.322654371654958,False,True,615,604,True,False,detected_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,615,615,,False
2325,84,s0_t1118936240200_a617,high,-5.0,6,2,1118936247100,,,,,,,,,7.710993906875838,False,True,615,604,True,False,detected_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,615,615,,False
2325,84,s0_t1118936240200_a617,high,-5.0,6,3,1118936247600,-9.15289306640625,225.9283447265625,615,614,615,1.022994141921963,2.1709678791275664,9.348247135035272,8.979463797056816,True,False,615,604,True,False,detected_to_coast,,,,,,,,False,True,True,False,global_assignment_competition,1,False,True,False,False,False,615,615,,False
2326,84,s0_t1118936240200_a617,high,-5.0,0,-3,1118936245100,,,,,,,,,5.9767352287472555,False,True,614,604,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2326,84,s0_t1118936240200_a617,high,-5.0,0,-2,1118936245600,,,,,,,,,6.326265420919869,False,True,614,604,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2326,84,s0_t1118936240200_a617,high,-5.0,0,-1,1118936246100,-7.755127429962158,231.1087646484375,614,604,615,1.2081848088229705,4.324334753550943,2.5273078284929125,6.8498234648058185,False,True,614,604,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2326,84,s0_t1118936240200_a617,high,-5.0,0,0,1118936246600,-7.001657485961914,229.2489471435547,604,604,615,0.11343409428427087,4.556701994991824,3.152270074439997,7.556144982477121,False,True,614,604,False,False,coast_to_coast,3.1100321661933807,604,3.1100321661933807,3.5808944928873583,0.47086232669397754,True,False,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2326,84,s0_t1118936240200_a617,high,-5.0,0,1,1118936247100,,,,,,,,,8.716097514274365,False,True,614,604,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2326,84,s0_t1118936240200_a617,high,-5.0,0,2,1118936247600,,,,,,,,,9.743110749519367,False,True,614,604,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2326,84,s0_t1118936240200_a617,high,-5.0,0,3,1118936248100,,,,,,,,,11.069903338351349,False,True,614,604,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,1,False,True,False,False,False,604,604,,False
2327,84,s0_t1118936240200_a617,high,-5.0,7,-3,1118936245600,,,,,,,,,5.495465559506723,False,True,615,614,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,True,False,False,False,614,614,,False
2327,84,s0_t1118936240200_a617,high,-5.0,7,-2,1118936246100,,,,,,,,,3.5310284511712546,True,False,615,614,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,True,False,False,False,614,614,,False
2327,84,s0_t1118936240200_a617,high,-5.0,7,-1,1118936246600,-10.702936172485352,230.9762725830078,615,614,615,2.146386449918575,2.656145725783143,0.5097592758645678,3.109930083829635,False,True,615,614,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,True,False,False,False,614,614,,False
2327,84,s0_t1118936240200_a617,high,-5.0,7,0,1118936247100,-12.421082496643066,227.61399841308594,614,614,615,3.1515162424170327,5.026178313986307,1.8746620715692743,3.159421260183648,False,True,615,614,False,False,coast_to_coast,1.8088491684512953,614,1.8088491684512953,2.4209723100974743,0.612123141646179,True,False,False,False,False,False,unresolved,2,False,True,False,False,False,614,614,,False
2327,84,s0_t1118936240200_a617,high,-5.0,7,1,1118936247600,-12.1220064163208,225.76275634765625,614,614,615,3.1449312866894052,5.071512225733062,1.9265809390436568,3.3189204537804637,False,True,615,614,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,True,False,False,False,614,614,,False
2327,84,s0_t1118936240200_a617,high,-5.0,7,2,1118936248100,,,,,,,,,3.356481348408535,False,True,615,614,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,True,False,False,False,614,614,,False
2327,84,s0_t1118936240200_a617,high,-5.0,7,3,1118936248600,,,,,,,,,3.838782771923335,False,True,615,614,False,False,coast_to_coast,,,,,,,,False,False,False,False,unresolved,2,False,True,False,False,False,614,614,,False
2328,84,s0_t1118936240200_a617,high,-5.0,6,-3,1118936246600,,,,,,,,,3.109930083829635,False,True,615,614,True,True,detected_to_detected,,,,,,,,False,False,False,False,unresolved,8,True,True,False,False,False,614,614,,False
2328,84,s0_t1118936240200_a617,high,-5.0,6,-2,1118936247100,,,,,,,,,3.159421260183648,False,True,615,614,True,True,detected_to_detected,,,,,,,,False,False,False,False,unresolved,8,True,True,False,False,False,614,614,,False
2328,84,s0_t1118936240200_a617,high,-5.0,6,-1,1118936247600,-9.15289306640625,225.9283447265625,615,614,615,1.022994141921963,2.1709678791275664,1.1479737372056034,3.3189204537804637,True,False,615,614,True,True,detected_to_detected,,,,,,,,False,False,False,False,unresolved,8,True,True,False,False,False,614,614,,False
2328,84,s0_t1118936240200_a617,high,-5.0,6,0,1118936248100,-9.444437026977539,222.0564422607422,614,614,615,3.153539507805164,3.260444959674865,0.10690545186970088,3.356481348408535,True,False,615,614,True,True,detected_to_detected,1.120006538938,614,1.120006538938,2.1773349906053436,1.0573284516673436,True,False,False,False,False,False,unresolved,8,True,True,False,False,False,614,614,,False
2328,84,s0_t1118936240200_a617,high,-5.0,6,1,1118936248600,-9.43398380279541,218.08592224121094,614,614,615,3.7156191254749324,4.119780318953523,0.4041611934785904,3.838782771923335,True,False,615,614,True,True,detected_to_detected,,,,,,,,False,False,False,False,unresolved,8,True,True,False,False,False,614,614,,False
2328,84,s0_t1118936240200_a617,high,-5.0,6,2,1118936249100,-8.740621566772461,213.83155822753906,614,614,615,4.069961194409665,4.315884262233213,0.2459230678235483,4.229587223566575,True,False,615,614,True,True,detected_to_detected,,,,,,,,False,False,False,False,unresolved,8,True,True,False,False,False,614,614,,False
2328,84,s0_t1118936240200_a617,high,-5.0,6,3,1118936249600,-8.783884048461914,208.74278259277344,614,614,615,4.665054962853695,5.037491926740675,0.3724369638869796,4.987908882566435,True,False,615,614,True,True,detected_to_detected,,,,,,,,False,False,False,False,unresolved,8,True,True,False,False,False,614,614,,False
2329,84,s0_t1118936240200_a617,high,-5.0,7,-3,1118936251100,,,,,,,,,4.275756573338561,False,True,622,618,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,4,True,False,False,False,False,618,618,,False
2329,84,s0_t1118936240200_a617,high,-5.0,7,-2,1118936251600,-4.0105485916137695,217.88916015625,622,622,618,0.03837083876734937,2.2012932019486895,2.239664040716039,4.440345240734332,True,False,622,618,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,4,True,False,False,False,False,618,618,,False
2329,84,s0_t1118936240200_a617,high,-5.0,7,-1,1118936252100,-3.049004077911377,213.7764434814453,622,618,622,0.2597631911239282,2.506260186967163,2.2464969958432346,4.752190483283496,True,False,622,618,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,4,True,False,False,False,False,618,618,,False
2329,84,s0_t1118936240200_a617,high,-5.0,7,0,1118936252600,-2.5671629905700684,209.37747192382812,618,618,622,0.06583013085240497,2.410832477084043,2.345002346231638,4.754838109353942,True,False,622,618,True,True,detected_to_detected,2.3008041252534044,618,2.3008041252534044,2.3090023858950848,0.008198260641680388,True,False,True,False,False,False,crowded_ambiguous,4,True,False,False,False,False,618,618,,False
2329,84,s0_t1118936240200_a617,high,-5.0,7,1,1118936253100,-2.2566940784454346,204.74879455566406,618,618,622,0.18156224531607768,2.381882959184094,2.2003207138680163,4.581020750038668,True,False,622,618,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,4,True,False,False,False,False,618,618,,False
2329,84,s0_t1118936240200_a617,high,-5.0,7,2,1118936253600,-2.4507510662078857,199.68368530273438,618,622,618,0.3278389515530953,2.201658913613677,2.529497865166772,4.707600122466074,False,True,622,618,True,True,detected_to_detected,,,,,,,,True,False,False,False,crowded_ambiguous,4,True,False,False,False,False,618,618,,False
